# of predictors,i,predictors,fold,jaccard_score
4,123,0|1|4|8,3,0.4296398046398046
4,123,0|1|4|8,4,0.622357391884875
4,124,2|4|6|8,0,0.5688405797101449
4,124,2|4|6|8,1,0.4975251205574321
4,124,2|4|6|8,2,0.5809684820673832
4,124,2|4|6|8,3,0.36986301369863006
4,124,2|4|6|8,4,0.6491593876209261
4,125,0|6|7|10,0,0.32633537939140655
4,125,0|6|7|10,1,0.4435480131682663
4,125,0|6|7|10,2,0.516287284144427
4,125,0|6|7|10,3,0.4051182603218802
4,125,0|6|7|10,4,0.5198511166253101
4,126,1|6|7|8,0,0.538370612838698
4,126,1|6|7|8,1,0.39620991253644317
4,126,1|6|7|8,2,0.5570672713529857
4,126,1|6|7|8,3,0.486970001675884
4,126,1|6|7|8,4,0.645268295534253
4,127,0|1|3|8,0,0.43117430514690785
4,127,0|1|3|8,1,0.43376623376623374
4,127,0|1|3|8,2,0.4795009327002981
4,127,0|1|3|8,3,0.47623330695347704
4,127,0|1|3|8,4,0.6387282203807904
4,128,1|4|7|10,0,0.41522988505747127
4,128,1|4|7|10,1,0.5012870012870013
4,128,1|4|7|10,2,0.5553944562899786
4,128,1|4|7|10,3,0.4918032786885245
4,128,1|4|7|10,4,0.6910169195883482
4,129,2|8|9|10,0,0.604567643706587
4,129,2|8|9|10,1,0.5283516483516484
4,129,2|8|9|10,2,0.5257024023568659
4,129,2|8|9|10,3,0.5284602339435579
4,129,2|8|9|10,4,0.6630869130869131
4,130,0|3|6|10,0,0.36572925282602703
4,130,0|3|6|10,1,0.4811347517730497
4,130,0|3|6|10,2,0.40921235721428295
4,130,0|3|6|10,3,0.4212863387219871
4,130,0|3|6|10,4,0.5045036930282832
4,131,0|3|8|9,0,0.5256200941915228
4,131,0|3|8|9,1,0.4970686955920754
4,131,0|3|8|9,2,0.45462447157362407
4,131,0|3|8|9,3,0.41179487179487184
4,131,0|3|8|9,4,0.6245562130177515
4,132,3|4|6|8,0,0.5342281233463223
4,132,3|4|6|8,1,0.5007448107448107
4,132,3|4|6|8,2,0.4753587797066058
4,132,3|4|6|8,3,0.47960574047530574
4,132,3|4|6|8,4,0.6852519893899205
4,133,2|3|4|8,0,0.6004277412728117
4,133,2|3|4|8,1,0.5916048907287956
4,133,2|3|4|8,2,0.5529818059299191
4,133,2|3|4|8,3,0.5553944562899786
4,133,2|3|4|8,4,0.5937542606277098
4,134,1|2|3|8,0,0.5351228248612555
4,134,1|2|3|8,1,0.5424058084772371
4,134,1|2|3|8,2,0.490721219079428
4,134,1|2|3|8,3,0.5074870184760294
4,134,1|2|3|8,4,0.6840782876756589
4,135,0|1|3|5,0,0.4368024132730015
4,135,0|1|3|5,1,0.4460180424871471
4,135,0|1|3|5,2,0.5834020700848788
4,135,0|1|3|5,3,0.4561085972850678
4,135,0|1|3|5,4,0.5665773891580344
4,136,3|6|8|10,0,0.3805351710436456
4,136,3|6|8|10,1,0.5052979221136645
4,136,3|6|8|10,2,0.521978021978022
4,136,3|6|8|10,3,0.44823356090961725
4,136,3|6|8|10,4,0.7175324675324676
4,137,0|2|7|10,0,0.37405936454849503
4,137,0|2|7|10,1,0.43413729128014833
4,137,0|2|7|10,2,0.5685462078904702
4,137,0|2|7|10,3,0.5193970564814555
4,137,0|2|7|10,4,0.7025329280648429
4,138,0|6|8|10,0,0.3270846800258565
4,138,0|6|8|10,1,0.4818726479000452
4,138,0|6|8|10,2,0.582138369797172
4,138,0|6|8|10,3,0.3715913715913716
4,138,0|6|8|10,4,0.6009378110218446
4,139,5|6|8|9,0,0.519988454322413
4,139,5|6|8|9,1,0.47019368591274946
4,139,5|6|8|9,2,0.5727915495357356
4,139,5|6|8|9,3,0.3485636303961029
4,139,5|6|8|9,4,0.551543086811592
4,140,1|3|5|9,0,0.5416227608008429
4,140,1|3|5|9,1,0.587256027554535
4,140,1|3|5|9,2,0.5430410831618769
4,140,1|3|5|9,3,0.526395173453997
4,140,1|3|5|9,4,0.5854541076695672
4,141,1|3|6|8,0,0.5412603828096786
4,141,1|3|6|8,1,0.4235517568850902
4,141,1|3|6|8,2,0.5433423719138005
4,141,1|3|6|8,3,0.5578231292517006
4,141,1|3|6|8,4,0.686282682834407
4,142,2|4|8|9,0,0.5598901098901099
4,142,2|4|8|9,1,0.5045209097711149
4,142,2|4|8|9,2,0.6399314970743541
4,142,2|4|8|9,3,0.4129459581514376
4,142,2|4|8|9,4,0.6558332935047555
4,143,3|4|6|8,0,0.5342281233463223
4,143,3|4|6|8,1,0.5007448107448107
4,143,3|4|6|8,2,0.4753587797066058
4,143,3|4|6|8,3,0.47960574047530574
4,143,3|4|6|8,4,0.6852519893899205
4,144,1|2|5|7,0,0.5100193923723335
4,144,1|2|5|7,1,0.5129552827167083
4,144,1|2|5|7,2,0.4696700915552487
4,144,1|2|5|7,3,0.5346350078492935
4,144,1|2|5|7,4,0.6266146292332873
4,145,2|4|5|7,0,0.535949764521193
4,145,2|4|5|7,1,0.5000495812636913
4,145,2|4|5|7,2,0.610551103032306
4,145,2|4|5|7,3,0.482008547008547
4,145,2|4|5|7,4,0.6101648351648351
4,146,0|4|5|7,0,0.4671725100296529
4,146,0|4|5|7,1,0.4735785953177258
4,146,0|4|5|7,2,0.43249607535321827
4,146,0|4|5|7,3,0.4449967194862516
4,146,0|4|5|7,4,0.6399558720288837
4,147,0|1|5|6,0,0.5475904647573315
4,147,0|1|5|6,1,0.4099025502799088
4,147,0|1|5|6,2,0.49102564102564106
4,147,0|1|5|6,3,0.46323815818982306
4,147,0|1|5|6,4,0.5428381962864722
4,148,4|5|9|10,0,0.3874725274725275
4,148,4|5|9|10,1,0.5159151723311634
4,148,4|5|9|10,2,0.44698490963675763
4,148,4|5|9|10,3,0.4666208791208792
4,148,4|5|9|10,4,0.6069535418535101
4,149,0|4|7|9,0,0.5074240141129773
4,149,0|4|7|9,1,0.460520436845707
4,149,0|4|7|9,2,0.47569883697204646
4,149,0|4|7|9,3,0.47024245595674163
4,149,0|4|7|9,4,0.6109297970200226
4,150,1|2|4|5,0,0.582192455431892
4,150,1|2|4|5,1,0.5472663981980752
4,150,1|2|4|5,2,0.5783117980920178
4,150,1|2|4|5,3,0.42696367671737123
4,150,1|2|4|5,4,0.5818540433925049
4,151,1|4|5|10,0,0.47796795285501104
4,151,1|4|5|10,1,0.4712271767857899
4,151,1|4|5|10,2,0.5701357466063348
4,151,1|4|5|10,3,0.46826397646069773
4,151,1|4|5|10,4,0.6572809349622956
4,152,3|7|8|10,0,0.5306131476344242
4,152,3|7|8|10,1,0.4948328009552499
4,152,3|7|8|10,2,0.521978021978022
4,152,3|7|8|10,3,0.44910352805089643
4,152,3|7|8|10,4,0.6906664763807621
4,153,3|4|5|10,0,0.5050514246868846
4,153,3|4|5|10,1,0.5375359120622892
4,153,3|4|5|10,2,0.6827141112855398
4,153,3|4|5|10,3,0.5763490241102182
4,153,3|4|5|10,4,0.6852834665334665
4,154,1|4|5|9,0,0.5002388915432393
4,154,1|4|5|9,1,0.6149055505192327
4,154,1|4|5|9,2,0.5277668200745124
4,154,1|4|5|9,3,0.4562999724290047
4,154,1|4|5|9,4,0.5724562014154775
4,155,3|6|7|9,0,0.5241910866910866
4,155,3|6|7|9,1,0.5043000477783086
4,155,3|6|7|9,2,0.625552608311229
4,155,3|6|7|9,3,0.51731893837157
4,155,3|6|7|9,4,0.5604395604395604
4,156,0|3|5|8,0,0.39648512828188054
4,156,0|3|5|8,1,0.41524387985630157
4,156,0|3|5|8,2,0.5287211375396792
4,156,0|3|5|8,3,0.39288582903040736
4,156,0|3|5|8,4,0.6360387472961534
4,157,0|2|5|8,0,0.5331995540691192
4,157,0|2|5|8,1,0.48385270124400565
4,157,0|2|5|8,2,0.5553978458712533
4,157,0|2|5|8,3,0.4851576994434137
4,157,0|2|5|8,4,0.6089969486553927
4,158,4|5|8|10,0,0.5863685186993457
4,158,4|5|8|10,1,0.5547880690737833
4,158,4|5|8|10,2,0.5977698771816419
4,158,4|5|8|10,3,0.466864858169206
4,158,4|5|8|10,4,0.6607595805790877
4,159,4|5|7|9,0,0.485168426344897
4,159,4|5|7|9,1,0.4691594120165548
4,159,4|5|7|9,2,0.48961188065665673
4,159,4|5|7|9,3,0.44330196915316716
4,159,4|5|7|9,4,0.6169334492038573
4,160,4|5|7|10,0,0.4221238791374538
4,160,4|5|7|10,1,0.4996817853960711
4,160,4|5|7|10,2,0.4469870327993898
4,160,4|5|7|10,3,0.39649730170043784
4,160,4|5|7|10,4,0.5933862056311036
4,161,0|4|9|10,0,0.4305689384507118
4,161,0|4|9|10,1,0.5031698486545214
4,161,0|4|9|10,2,0.4800627943485086
4,161,0|4|9|10,3,0.41346422657577253
4,161,0|4|9|10,4,0.6419616888978037
4,162,2|3|7|10,0,0.5365463108320251
4,162,2|3|7|10,1,0.5340659340659341
4,162,2|3|7|10,2,0.5553944562899786
4,162,2|3|7|10,3,0.6098866213151928
4,162,2|3|7|10,4,0.697424963096605
4,163,0|1|2|6,0,0.4469870327993898
4,163,0|1|2|6,1,0.31682907365785445
4,163,0|1|2|6,2,0.5433824156861258
4,163,0|1|2|6,3,0.40124349334875653
4,163,0|1|2|6,4,0.491073091557353
4,164,1|5|7|10,0,0.5124093593481348
4,164,1|5|7|10,1,0.5428469205213391
4,164,1|5|7|10,2,0.46073646850044364
4,164,1|5|7|10,3,0.5687556570696624
4,164,1|5|7|10,4,0.5835353372118078
4,165,3|4|5|8,0,0.49306645735217164
4,165,3|4|5|8,1,0.5460030165912519
4,165,3|4|5|8,2,0.6388709329885801
4,165,3|4|5|8,3,0.5708096659285645
4,165,3|4|5|8,4,0.6225961538461539
4,166,0|2|4|6,0,0.4832118840647625
4,166,0|2|4|6,1,0.386650194397006
4,166,0|2|4|6,2,0.5577712609970674
4,166,0|2|4|6,3,0.37013890268863137
4,166,0|2|4|6,4,0.5652644846193233
4,167,1|7|8|9,0,0.48348678348678353
4,167,1|7|8|9,1,0.5677933177933178
4,167,1|7|8|9,2,0.45965511585686575
4,167,1|7|8|9,3,0.46774193548387094
4,167,1|7|8|9,4,0.5526761473820296
4,168,1|5|7|10,0,0.5124093593481348
4,168,1|5|7|10,1,0.5428469205213391
4,168,1|5|7|10,2,0.46073646850044364
4,168,1|5|7|10,3,0.5687556570696624
4,168,1|5|7|10,4,0.5835353372118078
4,169,3|5|9|10,0,0.5087381312783817
4,169,3|5|9|10,1,0.5329042386185243
4,169,3|5|9|10,2,0.6581885856079405
4,169,3|5|9|10,3,0.4093002887523436
4,169,3|5|9|10,4,0.7064444712796362
4,170,2|5|6|10,0,0.4764300564300564
4,170,2|5|6|10,1,0.5067175974710222
4,170,2|5|6|10,2,0.583681624497951
4,170,2|5|6|10,3,0.4562999724290047
4,170,2|5|6|10,4,0.6599234099234099
4,171,2|4|7|10,0,0.4409340659340659
4,171,2|4|7|10,1,0.46695970695970695
4,171,2|4|7|10,2,0.5697511622992393
4,171,2|4|7|10,3,0.4895676219205631
4,171,2|4|7|10,4,0.7193116960558821
4,172,3|7|8|10,0,0.5306131476344242
4,172,3|7|8|10,1,0.4948328009552499
4,172,3|7|8|10,2,0.521978021978022
4,172,3|7|8|10,3,0.44910352805089643
4,172,3|7|8|10,4,0.6906664763807621
4,173,0|1|7|9,0,0.4947628624099212
4,173,0|1|7|9,1,0.4286713286713287
4,173,0|1|7|9,2,0.4918032786885246
4,173,0|1|7|9,3,0.5038125140165958
4,173,0|1|7|9,4,0.5574606891937103
4,174,1|4|6|9,0,0.5982905982905983
4,174,1|4|6|9,1,0.545610666769578
4,174,1|4|6|9,2,0.5388649811726736
4,174,1|4|6|9,3,0.45932598474971353
4,174,1|4|6|9,4,0.6715456674473068
4,175,2|4|7|10,0,0.4409340659340659
4,175,2|4|7|10,1,0.46695970695970695
4,175,2|4|7|10,2,0.5697511622992393
4,175,2|4|7|10,3,0.4895676219205631
4,175,2|4|7|10,4,0.7193116960558821
4,176,1|3|4|9,0,0.5655119190533356
4,176,1|3|4|9,1,0.5756527967919988
4,176,1|3|4|9,2,0.5540438397581254
4,176,1|3|4|9,3,0.5719280719280719
4,176,1|3|4|9,4,0.6852519893899205
4,177,5|7|8|10,0,0.6031220061989293
4,177,5|7|8|10,1,0.5471663535987539
4,177,5|7|8|10,2,0.47517761107706125
4,177,5|7|8|10,3,0.32334230721327495
4,177,5|7|8|10,4,0.6134697271284235
4,178,1|2|3|10,0,0.44365747460087085
4,178,1|2|3|10,1,0.5674044265593561
4,178,1|2|3|10,2,0.49435683364254795
4,178,1|2|3|10,3,0.4076716933859791
4,178,1|2|3|10,4,0.4823422191843244
4,179,3|5|7|10,0,0.5444659869746977
4,179,3|5|7|10,1,0.48098726670155245
4,179,3|5|7|10,2,0.5979057049700692
4,179,3|5|7|10,3,0.39681399681399687
4,179,3|5|7|10,4,0.6759751876030946
4,180,3|5|6|9,0,0.519725072968647
4,180,3|5|6|9,1,0.4372572863138901
4,180,3|5|6|9,2,0.6388398486759143
4,180,3|5|6|9,3,0.4667097608274079
4,180,3|5|6|9,4,0.6870289598199837
4,181,3|5|9|10,0,0.5087381312783817
4,181,3|5|9|10,1,0.5329042386185243
4,181,3|5|9|10,2,0.6581885856079405
4,181,3|5|9|10,3,0.4093002887523436
4,181,3|5|9|10,4,0.7064444712796362
4,182,1|2|5|10,0,0.4797025987565451
4,182,1|2|5|10,1,0.5482339089481947
4,182,1|2|5|10,2,0.585396288692992
4,182,1|2|5|10,3,0.4570591528903417
4,182,1|2|5|10,4,0.6026889776889777
4,183,0|3|4|6,0,0.5084967911054867
4,183,0|3|4|6,1,0.5039394567696455
4,183,0|3|4|6,2,0.4413619167717528
4,183,0|3|4|6,3,0.3998771708348971
4,183,0|3|4|6,4,0.5281993303474367
4,184,0|2|3|5,0,0.47024245595674163
4,184,0|2|3|5,1,0.4813745576457441
4,184,0|2|3|5,2,0.5810073703536173
4,184,0|2|3|5,3,0.47896754408382314
4,184,0|2|3|5,4,0.5676347462061748
4,185,1|2|8|10,0,0.4245725317153888
4,185,1|2|8|10,1,0.4753352769679301
4,185,1|2|8|10,2,0.5608465608465608
4,185,1|2|8|10,3,0.4921728795820805
4,185,1|2|8|10,4,0.6743818681318681
4,186,0|5|6|8,0,0.5146938775510205
4,186,0|5|6|8,1,0.49312884917280525
4,186,0|5|6|8,2,0.5452452025586353
4,186,0|5|6|8,3,0.34301412872841447
4,186,0|5|6|8,4,0.4892401115161405
4,187,0|2|6|9,0,0.44755244755244755
4,187,0|2|6|9,1,0.4370695970695971
4,187,0|2|6|9,2,0.52966784206173
4,187,0|2|6|9,3,0.5007052648843694
4,187,0|2|6|9,4,0.5967560764358794
4,188,3|5|6|9,0,0.519725072968647
4,188,3|5|6|9,1,0.4372572863138901
4,188,3|5|6|9,2,0.6388398486759143
4,188,3|5|6|9,3,0.4667097608274079
4,188,3|5|6|9,4,0.6870289598199837
4,189,0|5|8|10,0,0.5231435231435232
4,189,0|5|8|10,1,0.45891405053979356
4,189,0|5|8|10,2,0.5306596537365769
4,189,0|5|8|10,3,0.33540952974151356
4,189,0|5|8|10,4,0.5331504941012581
4,190,2|5|6|9,0,0.5817896389324961
4,190,2|5|6|9,1,0.47311355311355313
4,190,2|5|6|9,2,0.5412079937479066
4,190,2|5|6|9,3,0.5958222811671088
4,190,2|5|6|9,4,0.6146207109217313
4,191,0|1|6|8,0,0.4491758241758242
4,191,0|1|6|8,1,0.3775
4,191,0|1|6|8,2,0.5270979020979021
4,191,0|1|6|8,3,0.4702040816326531
4,191,0|1|6|8,4,0.6550556361877117
4,192,0|5|7|9,0,0.4426638176638176
4,192,0|5|7|9,1,0.4581735426805849
4,192,0|5|7|9,2,0.4666208791208792
4,192,0|5|7|9,3,0.27439872788709996
4,192,0|5|7|9,4,0.48277146582231323
4,193,0|3|6|8,0,0.485168426344897
4,193,0|3|6|8,1,0.4183932237307434
4,193,0|3|6|8,2,0.5039632498648892
4,193,0|3|6|8,3,0.4279051765844219
4,193,0|3|6|8,4,0.6537222724225377
4,194,4|7|8|9,0,0.5284748474117245
4,194,4|7|8|9,1,0.5553357967756563
4,194,4|7|8|9,2,0.49216524216524216
4,194,4|7|8|9,3,0.53939205955335
4,194,4|7|8|9,4,0.6301307388263909
4,195,2|3|8|10,0,0.42829564258135683
4,195,2|3|8|10,1,0.5352603333019489
4,195,2|3|8|10,2,0.5216175227487445
4,195,2|3|8|10,3,0.5388649811726736
4,195,2|3|8|10,4,0.7143063315671195
4,196,0|4|7|9,0,0.5074240141129773
4,196,0|4|7|9,1,0.460520436845707
4,196,0|4|7|9,2,0.47569883697204646
4,196,0|4|7|9,3,0.47024245595674163
4,196,0|4|7|9,4,0.6109297970200226
4,197,0|1|8|9,0,0.4975251205574321
4,197,0|1|8|9,1,0.454014454014454
4,197,0|1|8|9,2,0.5404175317769787
4,197,0|1|8|9,3,0.4189038634321653
4,197,0|1|8|9,4,0.583641540058005
4,198,2|3|5|10,0,0.4604700854700854
4,198,2|3|5|10,1,0.5786653188419865
4,198,2|3|5|10,2,0.652014652014652
4,198,2|3|5|10,3,0.554945054945055
4,198,2|3|5|10,4,0.6380485186455336
4,199,0|3|6|8,0,0.485168426344897
4,199,0|3|6|8,1,0.4183932237307434
4,199,0|3|6|8,2,0.5039632498648892
4,199,0|3|6|8,3,0.4279051765844219
4,199,0|3|6|8,4,0.6537222724225377
4,200,0|2|3|8,0,0.46484704178991365
4,200,0|2|3|8,1,0.45751391465677177
4,200,0|2|3|8,2,0.4800627943485086
4,200,0|2|3|8,3,0.507579826728763
4,200,0|2|3|8,4,0.5942002442002442
4,201,3|5|6|8,0,0.5755661342705877
4,201,3|5|6|8,1,0.4522629138013753
4,201,3|5|6|8,2,0.6847527472527473
4,201,3|5|6|8,3,0.3815099078256974
4,201,3|5|6|8,4,0.6411128553985698
4,202,0|1|4|9,0,0.5187335289145243
4,202,0|1|4|9,1,0.4581735426805849
4,202,0|1|4|9,2,0.5430410831618769
4,202,0|1|4|9,3,0.5114217973807015
4,202,0|1|4|9,4,0.6545454545454545
4,203,0|1|4|6,0,0.4911069242488439
4,203,0|1|4|6,1,0.4474345464861798
4,203,0|1|4|6,2,0.556641604010025
4,203,0|1|4|6,3,0.41666666666666663
4,203,0|1|4|6,4,0.5289820411358004
4,204,0|5|7|9,0,0.4426638176638176
4,204,0|5|7|9,1,0.4581735426805849
4,204,0|5|7|9,2,0.4666208791208792
4,204,0|5|7|9,3,0.27439872788709996
4,204,0|5|7|9,4,0.48277146582231323
4,205,1|4|7|9,0,0.5511053652230122
4,205,1|4|7|9,1,0.5354449472096532
4,205,1|4|7|9,2,0.5277668200745124
4,205,1|4|7|9,3,0.4562999724290047
4,205,1|4|7|9,4,0.614875283446712
4,206,5|7|9|10,0,0.41932608208118416
4,206,5|7|9|10,1,0.5551242236024845
4,206,5|7|9|10,2,0.4633366633366633
4,206,5|7|9|10,3,0.3429313929313929
4,206,5|7|9|10,4,0.5373279746681282
4,207,0|1|2|10,0,0.409722937480688
4,207,0|1|2|10,1,0.42667793744716825
4,207,0|1|2|10,2,0.5819652502461219
4,207,0|1|2|10,3,0.3544257939862336
4,207,0|1|2|10,4,0.4809222607631096
4,208,2|4|5|10,0,0.4694505494505494
4,208,2|4|5|10,1,0.4743049363702684
4,208,2|4|5|10,2,0.6398006207091131
4,208,2|4|5|10,3,0.497737556561086
4,208,2|4|5|10,4,0.6410256410256411
4,209,2|4|5|9,0,0.5206312195528168
4,209,2|4|5|9,1,0.4796773739081431
4,209,2|4|5|9,2,0.5548387096774193
4,209,2|4|5|9,3,0.4790880761030014
4,209,2|4|5|9,4,0.5428320581964129
4,210,0|2|5|10,0,0.4282374408393682
4,210,0|2|5|10,1,0.4608070126938052
4,210,0|2|5|10,2,0.5960724460724461
4,210,0|2|5|10,3,0.431905555744565
4,210,0|2|5|10,4,0.655241935483871
4,211,0|4|5|8,0,0.46507288629737614
4,211,0|4|5|8,1,0.5383738768354153
4,211,0|4|5|8,2,0.5665809600235829
4,211,0|4|5|8,3,0.4675708906478137
4,211,0|4|5|8,4,0.5953221716249012
4,212,2|4|7|9,0,0.5292621664050237
4,212,2|4|7|9,1,0.48646070910221856
4,212,2|4|7|9,2,0.5960724460724461
4,212,2|4|7|9,3,0.45445134575569357
4,212,2|4|7|9,4,0.6273449131513648
4,213,1|6|8|10,0,0.384931506849315
4,213,1|6|8|10,1,0.5283916083916084
4,213,1|6|8|10,2,0.6165662294694553
4,213,1|6|8|10,3,0.4304166598019672
4,213,1|6|8|10,4,0.6624989033874837
4,214,1|5|7|8,0,0.512639375276738
4,214,1|5|7|8,1,0.5237990580847723
4,214,1|5|7|8,2,0.43509033339541814
4,214,1|5|7|8,3,0.5152428216944346
4,214,1|5|7|8,4,0.48836664401696384
4,215,1|2|6|10,0,0.4811345411345411
4,215,1|2|6|10,1,0.4507883420926899
4,215,1|2|6|10,2,0.5992419491178796
4,215,1|2|6|10,3,0.35154042386185247
4,215,1|2|6|10,4,0.521978021978022
4,216,1|3|7|8,0,0.4951632218712964
4,216,1|3|7|8,1,0.48028584763278637
4,216,1|3|7|8,2,0.5695725624360771
4,216,1|3|7|8,3,0.47764946917489287
4,216,1|3|7|8,4,0.6416815574155929
4,217,0|3|4|7,0,0.48484938242350634
4,217,0|3|4|7,1,0.5194488051630908
4,217,0|3|4|7,2,0.4244409628258083
4,217,0|3|4|7,3,0.4522452855786189
4,217,0|3|4|7,4,0.6536733706545027
4,218,7|8|9|10,0,0.5275689223057645
4,218,7|8|9|10,1,0.5958689198125817
4,218,7|8|9|10,2,0.5399698340874812
4,218,7|8|9|10,3,0.31825323648953785
4,218,7|8|9|10,4,0.6027071520029267
4,219,1|2|9|10,0,0.46325763633455935
4,219,1|2|9|10,1,0.5298483529573464
4,219,1|2|9|10,2,0.5472184065934066
4,219,1|2|9|10,3,0.4572837418991265
4,219,1|2|9|10,4,0.6905906593406593
4,220,5|6|7|9,0,0.4502747252747253
4,220,5|6|7|9,1,0.4298158983873269
4,220,5|6|7|9,2,0.526395173453997
4,220,5|6|7|9,3,0.30090227301126254
4,220,5|6|7|9,4,0.5273430273430273
4,221,1|2|4|9,0,0.5525317628245757
4,221,1|2|4|9,1,0.5216175227487445
4,221,1|2|4|9,2,0.5419557401124222
4,221,1|2|4|9,3,0.48385270124400565
4,221,1|2|4|9,4,0.6106790110585177
4,222,1|3|7|9,0,0.5399777034559643
4,222,1|3|7|9,1,0.5629331544824503
4,222,1|3|7|9,2,0.5969117089806745
4,222,1|3|7|9,3,0.5177242112725984
4,222,1|3|7|9,4,0.5999938436913227
4,223,1|5|7|8,0,0.512639375276738
4,223,1|5|7|8,1,0.5237990580847723
4,223,1|5|7|8,2,0.43509033339541814
4,223,1|5|7|8,3,0.5152428216944346
4,223,1|5|7|8,4,0.48836664401696384
4,224,2|7|8|9,0,0.572644376899696
4,224,2|7|8|9,1,0.5572565829761177
4,224,2|7|8|9,2,0.5318181818181817
4,224,2|7|8|9,3,0.5152428216944346
4,224,2|7|8|9,4,0.5627705627705628
4,225,0|4|8|9,0,0.4740778140778141
4,225,0|4|8|9,1,0.49988701774416056
4,225,0|4|8|9,2,0.5421561197423267
4,225,0|4|8|9,3,0.4280078895463511
4,225,0|4|8|9,4,0.6399558720288837
4,226,4|7|9|10,0,0.4308823045086781
4,226,4|7|9|10,1,0.4972572931756605
4,226,4|7|9|10,2,0.49241758241758243
4,226,4|7|9|10,3,0.4797798711072111
4,226,4|7|9|10,4,0.6222430052217286
4,227,1|5|6|8,0,0.6148390616475722
4,227,1|5|6|8,1,0.456996336996337
4,227,1|5|6|8,2,0.5697511622992393
4,227,1|5|6|8,3,0.5626040626040626
4,227,1|5|6|8,4,0.6293340047840866
4,228,3|6|8|10,0,0.3805351710436456
4,228,3|6|8|10,1,0.5052979221136645
4,228,3|6|8|10,2,0.521978021978022
4,228,3|6|8|10,3,0.44823356090961725
4,228,3|6|8|10,4,0.7175324675324676
4,229,1|5|6|10,0,0.521978021978022
4,229,1|5|6|10,1,0.5864060845287378
4,229,1|5|6|10,2,0.5711340137170171
4,229,1|5|6|10,3,0.5429812123360511
4,229,1|5|6|10,4,0.6207622165068973
4,230,3|4|5|10,0,0.5050514246868846
4,230,3|4|5|10,1,0.5375359120622892
4,230,3|4|5|10,2,0.6827141112855398
4,230,3|4|5|10,3,0.5763490241102182
4,230,3|4|5|10,4,0.6852834665334665
4,231,0|4|5|10,0,0.40409542195256476
4,231,0|4|5|10,1,0.4413318025258324
4,231,0|4|5|10,2,0.4209003621775827
4,231,0|4|5|10,3,0.5224263526824575
4,231,0|4|5|10,4,0.5847317624554387
4,232,0|6|7|10,0,0.32633537939140655
4,232,0|6|7|10,1,0.4435480131682663
4,232,0|6|7|10,2,0.516287284144427
4,232,0|6|7|10,3,0.4051182603218802
4,232,0|6|7|10,4,0.5198511166253101
4,233,2|3|5|9,0,0.4764300564300564
4,233,2|3|5|9,1,0.6293340047840866
4,233,2|3|5|9,2,0.5412087912087912
4,233,2|3|5|9,3,0.524726867335563
4,233,2|3|5|9,4,0.5794653108085943
4,234,0|4|8|10,0,0.30580693815987936
4,234,0|4|8|10,1,0.5183578962843176
4,234,0|4|8|10,2,0.53939205955335
4,234,0|4|8|10,3,0.43390566505591266
4,234,0|4|8|10,4,0.5984126984126985
4,235,4|5|7|9,0,0.485168426344897
4,235,4|5|7|9,1,0.4691594120165548
4,235,4|5|7|9,2,0.48961188065665673
4,235,4|5|7|9,3,0.44330196915316716
4,235,4|5|7|9,4,0.6169334492038573
4,236,2|4|6|10,0,0.45879120879120877
4,236,2|4|6|10,1,0.4904365475794047
4,236,2|4|6|10,2,0.5953663291182916
4,236,2|4|6|10,3,0.41373599919579696
4,236,2|4|6|10,4,0.6394716394716395
4,237,0|1|3|8,0,0.43117430514690785
4,237,0|1|3|8,1,0.43376623376623374
4,237,0|1|3|8,2,0.4795009327002981
4,237,0|1|3|8,3,0.47623330695347704
4,237,0|1|3|8,4,0.6387282203807904
4,238,0|1|3|10,0,0.4070868546991141
4,238,0|1|3|10,1,0.4774409152491344
4,238,0|1|3|10,2,0.41970654742859304
4,238,0|1|3|10,3,0.3972740676807998
4,238,0|1|3|10,4,0.45669136191677173
4,239,1|2|8|10,0,0.4245725317153888
4,239,1|2|8|10,1,0.4753352769679301
4,239,1|2|8|10,2,0.5608465608465608
4,239,1|2|8|10,3,0.4921728795820805
4,239,1|2|8|10,4,0.6743818681318681
4,240,5|7|8|9,0,0.4208819029072194
4,240,5|7|8|9,1,0.517037584264475
4,240,5|7|8|9,2,0.48288104468475823
4,240,5|7|8|9,3,0.2731495522531007
4,240,5|7|8|9,4,0.49376227637097203
4,241,1|5|7|9,0,0.4944993894993895
4,241,1|5|7|9,1,0.5463930187459599
4,241,1|5|7|9,2,0.4451767990074442
4,241,1|5|7|9,3,0.48924085361332326
4,241,1|5|7|9,4,0.46335585318636163
4,242,2|5|6|9,0,0.5817896389324961
4,242,2|5|6|9,1,0.47311355311355313
4,242,2|5|6|9,2,0.5412079937479066
4,242,2|5|6|9,3,0.5958222811671088
4,242,2|5|6|9,4,0.6146207109217313
4,243,1|3|6|8,0,0.5412603828096786
4,243,1|3|6|8,1,0.4235517568850902
4,243,1|3|6|8,2,0.5433423719138005
4,243,1|3|6|8,3,0.5578231292517006
4,243,1|3|6|8,4,0.686282682834407
4,244,1|6|8|10,0,0.384931506849315
4,244,1|6|8|10,1,0.5283916083916084
4,244,1|6|8|10,2,0.6165662294694553
4,244,1|6|8|10,3,0.4304166598019672
4,244,1|6|8|10,4,0.6624989033874837
4,245,2|4|5|8,0,0.5352603333019489
4,245,2|4|5|8,1,0.5423474344255056
4,245,2|4|5|8,2,0.6398006677772455
