# of predictors,i,predictors,fold,cohen_kappa_score
6,132,1|2|3|4|6|9,2,0.41607565011820336
6,132,1|2|3|4|6|9,3,0.3164747120681022
6,132,1|2|3|4|6|9,4,0.5381335859782095
6,133,1|2|3|4|6|9,0,0.44863336475023563
6,133,1|2|3|4|6|9,1,0.4985535197685632
6,133,1|2|3|4|6|9,2,0.41607565011820336
6,133,1|2|3|4|6|9,3,0.3164747120681022
6,133,1|2|3|4|6|9,4,0.5381335859782095
6,134,0|2|5|7|8|10,0,0.2696629213483147
6,134,0|2|5|7|8|10,1,0.24685138539042828
6,134,0|2|5|7|8|10,2,0.37739463601532564
6,134,0|2|5|7|8|10,3,0.2345737164390015
6,134,0|2|5|7|8|10,4,0.7001537672988212
6,135,1|3|5|7|9|10,0,0.422373235755358
6,135,1|3|5|7|9|10,1,0.38160676532769555
6,135,1|3|5|7|9|10,2,0.48919449901768175
6,135,1|3|5|7|9|10,3,0.32863849765258213
6,135,1|3|5|7|9|10,4,0.575590155700653
6,136,4|5|6|8|9|10,0,0.36237738026543564
6,136,4|5|6|8|9|10,1,0.3164747120681022
6,136,4|5|6|8|9|10,2,0.29729729729729726
6,136,4|5|6|8|9|10,3,0.2331288343558282
6,136,4|5|6|8|9|10,4,0.48
6,137,1|2|3|5|6|8,0,0.3944099378881988
6,137,1|2|3|5|6|8,1,0.21999999999999997
6,137,1|2|3|5|6|8,2,0.4725536992840096
6,137,1|2|3|5|6|8,3,0.4548593981253083
6,137,1|2|3|5|6|8,4,0.657074340527578
6,138,0|2|3|4|5|9,0,0.20537897310513442
6,138,0|2|3|4|5|9,1,0.32098765432098764
6,138,0|2|3|4|5|9,2,0.4375
6,138,0|2|3|4|5|9,3,0.01621621621621616
6,138,0|2|3|4|5|9,4,0.43113772455089816
6,139,0|1|2|3|4|5,0,0.24783027965284476
6,139,0|1|2|3|4|5,1,0.2958078191238813
6,139,0|1|2|3|4|5,2,0.36658932714617165
6,139,0|1|2|3|4|5,3,-0.15112160566706012
6,139,0|1|2|3|4|5,4,0.27441860465116286
6,140,0|1|3|5|6|10,0,0.2771084337349399
6,140,0|1|3|5|6|10,1,0.4105011933174225
6,140,0|1|3|5|6|10,2,0.4449715370018975
6,140,0|1|3|5|6|10,3,0.2441860465116279
6,140,0|1|3|5|6|10,4,0.4985535197685632
6,141,0|2|3|5|6|10,0,0.06322640632264065
6,141,0|2|3|5|6|10,1,0.4105011933174225
6,141,0|2|3|5|6|10,2,0.6008502598016061
6,141,0|2|3|5|6|10,3,0.15054887611082068
6,141,0|2|3|5|6|10,4,0.5023923444976077
6,142,0|3|5|6|8|10,0,0.3675675675675675
6,142,0|3|5|6|8|10,1,0.22077922077922074
6,142,0|3|5|6|8|10,2,0.5699432892249527
6,142,0|3|5|6|8|10,3,0.033696729435084394
6,142,0|3|5|6|8|10,4,0.5947242206235013
6,143,0|2|3|5|8|10,0,0.2536905412793876
6,143,0|2|3|5|8|10,1,0.20812182741116747
6,143,0|2|3|5|8|10,2,0.4750593824228029
6,143,0|2|3|5|8|10,3,0.24227065382666002
6,143,0|2|3|5|8|10,4,0.5645933014354068
6,144,1|5|6|7|8|10,0,0.49668141592920356
6,144,1|5|6|7|8|10,1,0.2995689655172413
6,144,1|5|6|7|8|10,2,0.3544171458442237
6,144,1|5|6|7|8|10,3,0.3588539220291217
6,144,1|5|6|7|8|10,4,0.5302946081156197
6,145,0|5|6|7|8|10,0,0.5333333333333333
6,145,0|5|6|7|8|10,1,0.2909090909090909
6,145,0|5|6|7|8|10,2,0.29137760158572856
6,145,0|5|6|7|8|10,3,0.0666975451597962
6,145,0|5|6|7|8|10,4,0.4508975712777191
6,146,3|5|6|7|8|10,0,0.193103448275862
6,146,3|5|6|7|8|10,1,0.1808219178082192
6,146,3|5|6|7|8|10,2,0.5582854155776267
6,146,3|5|6|7|8|10,3,0.22619047619047628
6,146,3|5|6|7|8|10,4,0.6162927981109799
6,147,2|3|4|6|8|10,0,0.12477558348294437
6,147,2|3|4|6|8|10,1,0.4094067343666489
6,147,2|3|4|6|8|10,2,0.4516129032258065
6,147,2|3|4|6|8|10,3,0.19600380589914368
6,147,2|3|4|6|8|10,4,0.6168958742632613
6,148,0|4|6|7|8|9,0,0.2767295597484276
6,148,0|4|6|7|8|9,1,0.3797709923664122
6,148,0|4|6|7|8|9,2,0.29779239079379993
6,148,0|4|6|7|8|9,3,0.2243436754176612
6,148,0|4|6|7|8|9,4,0.5189935865811544
6,149,1|2|3|7|8|9,0,0.30332261521972126
6,149,1|2|3|7|8|9,1,0.36043500776799575
6,149,1|2|3|7|8|9,2,0.4980694980694981
6,149,1|2|3|7|8|9,3,0.32547169811320753
6,149,1|2|3|7|8|9,4,0.48207171314741026
6,150,0|1|3|6|8|10,0,0.05957446808510636
6,150,0|1|3|6|8|10,1,0.2651593011305241
6,150,0|1|3|6|8|10,2,0.32419659735349715
6,150,0|1|3|6|8|10,3,0.275092936802974
6,150,0|1|3|6|8|10,4,0.6239151398264224
6,151,1|2|5|6|9|10,0,0.23379174852652262
6,151,1|2|5|6|9|10,1,0.2953020134228187
6,151,1|2|5|6|9|10,2,0.3239227340267459
6,151,1|2|5|6|9|10,3,0.47803495512517713
6,151,1|2|5|6|9|10,4,0.508108108108108
6,152,0|1|6|8|9|10,0,0.23372629420809843
6,152,0|1|6|8|9|10,1,0.308860759493671
6,152,0|1|6|8|9|10,2,0.3902439024390243
6,152,0|1|6|8|9|10,3,0.29137760158572856
6,152,0|1|6|8|9|10,4,0.4127436994769378
6,153,0|3|4|5|6|7,0,0.34782608695652184
6,153,0|3|4|5|6|7,1,0.48628544862854484
6,153,0|3|4|5|6|7,2,0.4215456674473068
6,153,0|3|4|5|6|7,3,0.24498416050686378
6,153,0|3|4|5|6|7,4,0.5094339622641508
6,154,1|3|4|7|8|9,0,0.35072142064372924
6,154,1|3|4|7|8|9,1,0.33992517370390163
6,154,1|3|4|7|8|9,2,0.5612343297974928
6,154,1|3|4|7|8|9,3,0.2897862232779098
6,154,1|3|4|7|8|9,4,0.5170876671619613
6,155,0|1|2|5|7|9,0,0.23167848699763594
6,155,0|1|2|5|7|9,1,0.3222748815165877
6,155,0|1|2|5|7|9,2,0.16785206258890473
6,155,0|1|2|5|7|9,3,0.09395973154362403
6,155,0|1|2|5|7|9,4,0.4470699432892249
6,156,1|2|4|6|7|9,0,0.5884072089624939
6,156,1|2|4|6|7|9,1,0.4975845410628019
6,156,1|2|4|6|7|9,2,0.5061728395061729
6,156,1|2|4|6|7|9,3,0.3120110446387483
6,156,1|2|4|6|7|9,4,0.657074340527578
6,157,2|4|5|6|7|9,0,0.6540880503144654
6,157,2|4|5|6|7|9,1,0.2763157894736842
6,157,2|4|5|6|7|9,2,0.4449715370018975
6,157,2|4|5|6|7|9,3,0.32419659735349715
6,157,2|4|5|6|7|9,4,0.5927710843373494
6,158,0|2|4|5|8|9,0,0.3046357615894041
6,158,0|2|4|5|8|9,1,0.16547788873038527
6,158,0|2|4|5|8|9,2,0.3896713615023474
6,158,0|2|4|5|8|9,3,0.25658876181004475
6,158,0|2|4|5|8|9,4,0.352773826458037
6,159,2|3|4|6|9|10,0,0.5379989065062876
6,159,2|3|4|6|9|10,1,0.48207171314741026
6,159,2|3|4|6|9|10,2,0.527387300048473
6,159,2|3|4|6|9|10,3,0.23673085955847817
6,159,2|3|4|6|9|10,4,0.6534173533688803
6,160,0|1|4|5|6|8,0,0.34844868735083534
6,160,0|1|4|5|6|8,1,0.3383422200678623
6,160,0|1|4|5|6|8,2,0.4182760244936411
6,160,0|1|4|5|6|8,3,0.3123425692695214
6,160,0|1|4|5|6|8,4,0.4144144144144144
6,161,1|2|3|6|7|8,0,0.24303797468354438
6,161,1|2|3|6|7|8,1,0.17721518987341778
6,161,1|2|3|6|7|8,2,0.5047619047619047
6,161,1|2|3|6|7|8,3,0.35521965044874826
6,161,1|2|3|6|7|8,4,0.5314752522825565
6,162,0|1|4|7|8|9,0,0.41500000000000004
6,162,0|1|4|7|8|9,1,0.3312101910828025
6,162,0|1|4|7|8|9,2,0.3885230479774223
6,162,0|1|4|7|8|9,3,0.14553990610328627
6,162,0|1|4|7|8|9,4,0.4725536992840096
6,163,1|5|7|8|9|10,0,0.21212121212121204
6,163,1|5|7|8|9|10,1,0.3579314352120859
6,163,1|5|7|8|9|10,2,0.17560975609756102
6,163,1|5|7|8|9|10,3,0.20812182741116747
6,163,1|5|7|8|9|10,4,0.3530644316396019
6,164,1|2|3|5|6|7,0,0.3125
6,164,1|2|3|5|6|7,1,0.31839847473784555
6,164,1|2|3|5|6|7,2,0.570754716981132
6,164,1|2|3|5|6|7,3,0.35064935064935054
6,164,1|2|3|5|6|7,4,0.4985535197685632
6,165,0|1|2|4|6|9,0,0.4144144144144144
6,165,0|1|2|4|6|9,1,0.32547169811320753
6,165,0|1|2|4|6|9,2,0.5038167938931297
6,165,0|1|2|4|6|9,3,0.17156862745098045
6,165,0|1|2|4|6|9,4,0.4700239808153478
6,166,1|2|3|7|8|10,0,0.2696629213483147
6,166,1|2|3|7|8|10,1,0.2879499217527386
6,166,1|2|3|7|8|10,2,0.48051948051948046
6,166,1|2|3|7|8|10,3,0.4785276073619632
6,166,1|2|3|7|8|10,4,0.6639089968976215
6,167,2|4|5|7|8|9,0,0.3969072164948454
6,167,2|4|5|7|8|9,1,0.3901234567901234
6,167,2|4|5|7|8|9,2,0.4916911045943304
6,167,2|4|5|7|8|9,3,0.34523809523809523
6,167,2|4|5|7|8|9,4,0.433623782675551
6,168,0|3|4|5|9|10,0,0.3918918918918919
6,168,0|3|4|5|9|10,1,0.31264367816091954
6,168,0|3|4|5|9|10,2,0.4144144144144144
6,168,0|3|4|5|9|10,3,0.3239227340267459
6,168,0|3|4|5|9|10,4,0.649337910740559
6,169,1|3|4|5|6|8,0,0.3003587903639159
6,169,1|3|4|5|6|8,1,0.47208121827411165
6,169,1|3|4|5|6|8,2,0.4735588375416866
6,169,1|3|4|5|6|8,3,0.4690052859202307
6,169,1|3|4|5|6|8,4,0.5947242206235013
6,170,0|3|6|8|9|10,0,0.30179028132992336
6,170,0|3|6|8|9|10,1,0.40609137055837563
6,170,0|3|6|8|9|10,2,0.3815723585378067
6,170,0|3|6|8|9|10,3,0.0251572327044024
6,170,0|3|6|8|9|10,4,0.7096774193548387
6,171,1|2|3|5|6|8,0,0.3944099378881988
6,171,1|2|3|5|6|8,1,0.21999999999999997
6,171,1|2|3|5|6|8,2,0.4725536992840096
6,171,1|2|3|5|6|8,3,0.4548593981253083
6,171,1|2|3|5|6|8,4,0.657074340527578
6,172,0|4|5|6|8|10,0,0.16666666666666663
6,172,0|4|5|6|8|10,1,0.4242125984251969
6,172,0|4|5|6|8|10,2,0.3719806763285024
6,172,0|4|5|6|8|10,3,0.2617283950617284
6,172,0|4|5|6|8|10,4,0.4444444444444444
6,173,1|2|5|6|7|8,0,0.37783375314861467
6,173,1|2|5|6|7|8,1,0.3901234567901234
6,173,1|2|5|6|7|8,2,0.33055419323197643
6,173,1|2|5|6|7|8,3,0.32419659735349715
6,173,1|2|5|6|7|8,4,0.5088161209068011
6,174,0|2|4|6|8|10,0,0.11639762107051821
6,174,0|2|4|6|8|10,1,0.3058252427184466
6,174,0|2|4|6|8|10,2,0.38154138915318747
6,174,0|2|4|6|8|10,3,0.05037783375314864
6,174,0|2|4|6|8|10,4,0.4975845410628019
6,175,2|3|4|5|7|10,0,0.49444444444444446
6,175,2|3|4|5|7|10,1,0.48
6,175,2|3|4|5|7|10,2,0.6161417322834646
6,175,2|3|4|5|7|10,3,0.4065353195579049
6,175,2|3|4|5|7|10,4,0.7058823529411764
6,176,0|1|3|5|8|10,0,0.30332261521972126
6,176,0|1|3|5|8|10,1,0.21307506053268754
6,176,0|1|3|5|8|10,2,0.5966587112171837
6,176,0|1|3|5|8|10,3,0.08999999999999997
6,176,0|1|3|5|8|10,4,0.4735588375416866
6,177,0|1|3|4|5|10,0,0.34523809523809523
6,177,0|1|3|4|5|10,1,0.2741116751269035
6,177,0|1|3|4|5|10,2,0.4809769844997651
6,177,0|1|3|4|5|10,3,0.16253716551040642
6,177,0|1|3|4|5|10,4,0.5061728395061729
6,178,1|2|3|7|9|10,0,0.3440968718466195
6,178,1|2|3|7|9|10,1,0.4
6,178,1|2|3|7|9|10,2,0.58679706601467
6,178,1|2|3|7|9|10,3,0.45070422535211263
6,178,1|2|3|7|9|10,4,0.5881731784582893
6,179,2|5|7|8|9|10,0,0.2576142131979695
6,179,2|5|7|8|9|10,1,0.25629290617848977
6,179,2|5|7|8|9|10,2,0.3298969072164949
6,179,2|5|7|8|9|10,3,0.3139054612207435
6,179,2|5|7|8|9|10,4,0.5032751091703056
6,180,1|2|5|6|8|9,0,0.5454545454545454
6,180,1|2|5|6|8|9,1,0.20570264765784108
6,180,1|2|5|6|8|9,2,0.3453237410071943
6,180,1|2|5|6|8|9,3,0.35460992907801425
6,180,1|2|5|6|8|9,4,0.4715447154471545
6,181,1|3|5|6|7|8,0,0.4054878048780488
6,181,1|3|5|6|7|8,1,0.3305870236869207
6,181,1|3|5|6|7|8,2,0.46540880503144655
6,181,1|3|5|6|7|8,3,0.47803495512517713
6,181,1|3|5|6|7|8,4,0.5012787723785167
6,182,1|2|4|7|9|10,0,0.2877560743211054
6,182,1|2|4|7|9|10,1,0.36699128651973345
6,182,1|2|4|7|9|10,2,0.46540880503144655
6,182,1|2|4|7|9|10,3,0.3850520340586565
6,182,1|2|4|7|9|10,4,0.5294725956566702
6,183,2|3|6|8|9|10,0,0.38356164383561653
6,183,2|3|6|8|9|10,1,0.21342134213421338
6,183,2|3|6|8|9|10,2,0.3544171458442237
6,183,2|3|6|8|9|10,3,0.2620624408703879
6,183,2|3|6|8|9|10,4,0.7058823529411764
6,184,2|4|6|7|8|10,0,0.3093270365997639
6,184,2|4|6|7|8|10,1,0.35287610619469023
6,184,2|4|6|7|8|10,2,0.61
6,184,2|4|6|7|8|10,3,0.1095890410958904
6,184,2|4|6|7|8|10,4,0.7621536853110298
6,185,1|2|3|5|6|7,0,0.3125
6,185,1|2|3|5|6|7,1,0.31839847473784555
6,185,1|2|3|5|6|7,2,0.570754716981132
6,185,1|2|3|5|6|7,3,0.35064935064935054
6,185,1|2|3|5|6|7,4,0.4985535197685632
6,186,1|5|6|8|9|10,0,0.35114503816793896
6,186,1|5|6|8|9|10,1,0.2596810933940774
6,186,1|5|6|8|9|10,2,0.29729729729729726
6,186,1|5|6|8|9|10,3,0.413858566682487
6,186,1|5|6|8|9|10,4,0.5583238958097396
6,187,0|1|3|4|8|10,0,0.11639762107051821
6,187,0|1|3|4|8|10,1,0.36828644501278784
6,187,0|1|3|4|8|10,2,0.2877560743211054
6,187,0|1|3|4|8|10,3,0.2717973697028738
6,187,0|1|3|4|8|10,4,0.6289248334919124
6,188,1|3|4|5|8|10,0,0.4950055493895672
6,188,1|3|4|5|8|10,1,0.4110985277463194
6,188,1|3|4|5|8|10,2,0.5088161209068011
6,188,1|3|4|5|8|10,3,0.47803495512517713
6,188,1|3|4|5|8|10,4,0.7052896725440807
6,189,0|2|3|5|6|9,0,0.216867469879518
6,189,0|2|3|5|6|9,1,0.35154394299287417
6,189,0|2|3|5|6|9,2,0.38330170777988615
6,189,0|2|3|5|6|9,3,0.422373235755358
6,189,0|2|3|5|6|9,4,0.44967074317968014
6,190,4|5|6|7|8|9,0,0.339430894308943
6,190,4|5|6|7|8|9,1,0.38794726930320145
6,190,4|5|6|7|8|9,2,0.2624568327577701
6,190,4|5|6|7|8|9,3,0.2603550295857987
6,190,4|5|6|7|8|9,4,0.5874206578188113
6,191,2|3|4|5|7|10,0,0.49444444444444446
6,191,2|3|4|5|7|10,1,0.48
6,191,2|3|4|5|7|10,2,0.6161417322834646
6,191,2|3|4|5|7|10,3,0.4065353195579049
6,191,2|3|4|5|7|10,4,0.7058823529411764
6,192,3|4|5|6|7|9,0,0.39490445859872614
6,192,3|4|5|6|7|9,1,0.3203422053231939
6,192,3|4|5|6|7|9,2,0.5683111954459203
6,192,3|4|5|6|7|9,3,0.2924751538097492
6,192,3|4|5|6|7|9,4,0.6103896103896104
6,193,1|2|4|5|8|9,0,0.2536905412793876
6,193,1|2|4|5|8|9,1,0.3990267639902676
6,193,1|2|4|5|8|9,2,0.46540880503144655
6,193,1|2|4|5|8|9,3,0.3862134088762984
6,193,1|2|4|5|8|9,4,0.3664717348927875
6,194,0|1|2|4|6|8,0,0.3902439024390243
6,194,0|1|2|4|6|8,1,0.2897862232779098
6,194,0|1|2|4|6|8,2,0.4116245831348262
6,194,0|1|2|4|6|8,3,0.03428571428571425
6,194,0|1|2|4|6|8,4,0.3975903614457832
6,195,2|3|6|7|9|10,0,0.5490584737363726
6,195,2|3|6|7|9|10,1,0.46446961894953653
6,195,2|3|6|7|9|10,2,0.4347826086956522
6,195,2|3|6|7|9|10,3,0.38154138915318747
6,195,2|3|6|7|9|10,4,0.6639089968976215
6,196,0|1|4|8|9|10,0,0.26059979317476734
6,196,0|1|4|8|9|10,1,0.24498416050686378
6,196,0|1|4|8|9|10,2,0.4116245831348262
6,196,0|1|4|8|9|10,3,0.3196955280685062
6,196,0|1|4|8|9|10,4,0.6540880503144654
6,197,4|5|7|8|9|10,0,0.28658536585365846
6,197,4|5|7|8|9|10,1,0.42079207920792083
6,197,4|5|7|8|9|10,2,0.23614997202014543
6,197,4|5|7|8|9|10,3,0.06642728904847395
6,197,4|5|7|8|9|10,4,0.5710857828434313
6,198,1|2|3|7|9|10,0,0.3440968718466195
6,198,1|2|3|7|9|10,1,0.4
6,198,1|2|3|7|9|10,2,0.58679706601467
6,198,1|2|3|7|9|10,3,0.45070422535211263
6,198,1|2|3|7|9|10,4,0.5881731784582893
6,199,0|1|2|4|6|10,0,0.11042944785276076
6,199,0|1|2|4|6|10,1,0.20537897310513442
6,199,0|1|2|4|6|10,2,0.44811320754716977
6,199,0|1|2|4|6|10,3,0.027288732394366133
6,199,0|1|2|4|6|10,4,0.32098765432098764
6,200,3|4|5|6|7|9,0,0.39490445859872614
6,200,3|4|5|6|7|9,1,0.3203422053231939
6,200,3|4|5|6|7|9,2,0.5683111954459203
6,200,3|4|5|6|7|9,3,0.2924751538097492
6,200,3|4|5|6|7|9,4,0.6103896103896104
6,201,3|4|5|6|7|8,0,0.32712215320910976
6,201,3|4|5|6|7|8,1,0.3689320388349515
6,201,3|4|5|6|7|8,2,0.47053186391950175
6,201,3|4|5|6|7|8,3,0.4215456674473068
6,201,3|4|5|6|7|8,4,0.6028513238289206
6,202,1|2|3|4|7|8,0,0.3440968718466195
6,202,1|2|3|4|7|8,1,0.35
6,202,1|2|3|4|7|8,2,0.4144144144144144
6,202,1|2|3|4|7|8,3,0.2662276575729068
6,202,1|2|3|4|7|8,4,0.5066413662239089
6,203,0|1|5|6|7|10,0,0.19905213270142175
6,203,0|1|5|6|7|10,1,0.33576642335766416
6,203,0|1|5|6|7|10,2,0.225821819914245
6,203,0|1|5|6|7|10,3,0.3164747120681022
6,203,0|1|5|6|7|10,4,0.47456015216357583
6,204,0|1|3|4|5|7,0,0.37799043062200954
6,204,0|1|3|4|5|7,1,0.4065353195579049
6,204,0|1|3|4|5|7,2,0.3695150115473441
6,204,0|1|3|4|5|7,3,0.3213457076566125
6,204,0|1|3|4|5|7,4,0.48
6,205,1|2|3|6|7|8,0,0.24303797468354438
6,205,1|2|3|6|7|8,1,0.17721518987341778
6,205,1|2|3|6|7|8,2,0.5047619047619047
6,205,1|2|3|6|7|8,3,0.35521965044874826
6,205,1|2|3|6|7|8,4,0.5314752522825565
6,206,0|1|2|4|5|6,0,0.4144144144144144
6,206,0|1|2|4|5|6,1,0.13662239089184058
6,206,0|1|2|4|5|6,2,0.4133016627078385
6,206,0|1|2|4|5|6,3,0.2345110087045572
6,206,0|1|2|4|5|6,4,0.2958078191238813
6,207,0|4|6|7|8|10,0,0.21850496602195502
6,207,0|4|6|7|8|10,1,0.3614931237721022
6,207,0|4|6|7|8|10,2,0.4401913875598086
6,207,0|4|6|7|8|10,3,0.1542168674698794
6,207,0|4|6|7|8|10,4,0.74
6,208,0|1|2|3|6|10,0,0.05882352941176472
6,208,0|1|2|3|6|10,1,0.2655367231638418
6,208,0|1|2|3|6|10,2,0.26066350710900466
6,208,0|1|2|3|6|10,3,0.1095890410958904
6,208,0|1|2|3|6|10,4,0.011406844106463865
6,209,0|2|3|5|6|9,0,0.216867469879518
6,209,0|2|3|5|6|9,1,0.35154394299287417
6,209,0|2|3|5|6|9,2,0.38330170777988615
6,209,0|2|3|5|6|9,3,0.422373235755358
6,209,0|2|3|5|6|9,4,0.44967074317968014
6,210,0|1|3|5|9|10,0,0.4042769857433809
6,210,0|1|3|5|9|10,1,0.37799043062200954
6,210,0|1|3|5|9|10,2,0.48
6,210,0|1|3|5|9|10,3,0.24836601307189543
6,210,0|1|3|5|9|10,4,0.4876847290640395
6,211,0|1|2|7|8|10,0,0.3852663016426082
6,211,0|1|2|7|8|10,1,0.29137760158572856
6,211,0|1|2|7|8|10,2,0.4433872502378686
6,211,0|1|2|7|8|10,3,0.3885230479774223
6,211,0|1|2|7|8|10,4,0.7402597402597402
6,212,1|3|5|7|8|10,0,0.35072142064372924
6,212,1|3|5|7|8|10,1,0.2520547945205479
6,212,1|3|5|7|8|10,2,0.5098039215686274
6,212,1|3|5|7|8|10,3,0.3496903287279658
6,212,1|3|5|7|8|10,4,0.5894736842105264
6,213,1|2|3|8|9|10,0,0.3157894736842105
6,213,1|2|3|8|9|10,1,0.32476763258611263
6,213,1|2|3|8|9|10,2,0.5768652979469204
6,213,1|2|3|8|9|10,3,0.4470699432892249
6,213,1|2|3|8|9|10,4,0.7357723577235773
6,214,1|2|3|5|6|9,0,0.35064935064935054
6,214,1|2|3|5|6|9,1,0.36585365853658536
6,214,1|2|3|5|6|9,2,0.4449715370018975
6,214,1|2|3|5|6|9,3,0.4585987261146497
6,214,1|2|3|5|6|9,4,0.46540880503144655
6,215,0|3|5|6|8|9,0,0.2689486552567236
6,215,0|3|5|6|8|9,1,0.23152709359605916
6,215,0|3|5|6|8|9,2,0.4465468306527909
6,215,0|3|5|6|8|9,3,0.11045943304007821
6,215,0|3|5|6|8|9,4,0.4750593824228029
6,216,1|2|6|7|8|10,0,0.3984757757212848
6,216,1|2|6|7|8|10,1,0.2931123770067322
6,216,1|2|6|7|8|10,2,0.3944099378881988
6,216,1|2|6|7|8|10,3,0.35154394299287417
6,216,1|2|6|7|8|10,4,0.6578947368421053
6,217,1|2|3|8|9|10,0,0.3157894736842105
6,217,1|2|3|8|9|10,1,0.32476763258611263
6,217,1|2|3|8|9|10,2,0.5768652979469204
6,217,1|2|3|8|9|10,3,0.4470699432892249
6,217,1|2|3|8|9|10,4,0.7357723577235773
6,218,0|1|2|7|8|10,0,0.3852663016426082
6,218,0|1|2|7|8|10,1,0.29137760158572856
6,218,0|1|2|7|8|10,2,0.4433872502378686
6,218,0|1|2|7|8|10,3,0.3885230479774223
6,218,0|1|2|7|8|10,4,0.7402597402597402
6,219,0|2|3|5|6|8,0,0.23152709359605916
6,219,0|2|3|5|6|8,1,0.24637681159420288
6,219,0|2|3|5|6|8,2,0.4760550023707919
6,219,0|2|3|5|6|8,3,0.23365487674169338
6,219,0|2|3|5|6|8,4,0.5117370892018779
6,220,1|2|4|6|9|10,0,0.2655367231638418
6,220,1|2|4|6|9|10,1,0.3298969072164949
6,220,1|2|4|6|9|10,2,0.620253164556962
6,220,1|2|4|6|9|10,3,0.3718361711919006
6,220,1|2|4|6|9|10,4,0.7102526002971767
6,221,0|1|3|5|8|9,0,0.1967044284243048
6,221,0|1|3|5|8|9,1,0.20382165605095537
6,221,0|1|3|5|8|9,2,0.3850520340586565
6,221,0|1|3|5|8|9,3,0.02499999999999991
6,221,0|1|3|5|8|9,4,0.38154138915318747
6,222,1|2|3|7|8|10,0,0.2696629213483147
6,222,1|2|3|7|8|10,1,0.2879499217527386
6,222,1|2|3|7|8|10,2,0.48051948051948046
6,222,1|2|3|7|8|10,3,0.4785276073619632
6,222,1|2|3|7|8|10,4,0.6639089968976215
6,223,1|2|3|4|5|7,0,0.40824149496885487
6,223,1|2|3|4|5|7,1,0.5859872611464968
6,223,1|2|3|4|5|7,2,0.5433255269320842
6,223,1|2|3|4|5|7,3,0.4137931034482759
6,223,1|2|3|4|5|7,4,0.4439163498098859
6,224,0|4|5|6|7|10,0,0.0251572327044024
6,224,0|4|5|6|7|10,1,0.24685138539042828
6,224,0|4|5|6|7|10,2,0.32547169811320753
6,224,0|4|5|6|7|10,3,0.2129162462159434
6,224,0|4|5|6|7|10,4,0.32547169811320753
6,225,0|1|2|3|7|10,0,0.22729434141702332
6,225,0|1|2|3|7|10,1,0.25784966698382494
6,225,0|1|2|3|7|10,2,0.5071090047393365
6,225,0|1|2|3|7|10,3,0.19587628865979378
6,225,0|1|2|3|7|10,4,0.5670789724072312
6,226,2|3|5|6|7|10,0,0.4078947368421052
6,226,2|3|5|6|7|10,1,0.4295302013422818
6,226,2|3|5|6|7|10,2,0.5768652979469204
6,226,2|3|5|6|7|10,3,0.4401913875598086
6,226,2|3|5|6|7|10,4,0.6262415054887611
6,227,0|1|5|6|8|9,0,0.2795180722891566
6,227,0|1|5|6|8|9,1,0.2717973697028738
6,227,0|1|5|6|8|9,2,0.2911332385016596
6,227,0|1|5|6|8|9,3,0.3689320388349515
6,227,0|1|5|6|8|9,4,0.43587270973963355
6,228,0|1|2|4|7|8,0,0.1112682696841113
6,228,0|1|2|4|7|8,1,0.34844868735083534
6,228,0|1|2|4|7|8,2,0.3157894736842105
6,228,0|1|2|4|7|8,3,0.16206261510128916
6,228,0|1|2|4|7|8,4,0.631031220435194
6,229,0|1|5|6|8|9,0,0.2795180722891566
6,229,0|1|5|6|8|9,1,0.2717973697028738
6,229,0|1|5|6|8|9,2,0.2911332385016596
6,229,0|1|5|6|8|9,3,0.3689320388349515
6,229,0|1|5|6|8|9,4,0.43587270973963355
6,230,0|1|2|4|9|10,0,0.13887619917770666
6,230,0|1|2|4|9|10,1,0.17721518987341778
6,230,0|1|2|4|9|10,2,0.5085066162570888
6,230,0|1|2|4|9|10,3,0.2763157894736842
6,230,0|1|2|4|9|10,4,0.6603325415676959
6,231,0|2|4|6|7|9,0,0.4643722733882695
6,231,0|2|4|6|7|9,1,0.1967680608365019
6,231,0|2|4|6|7|9,2,0.441793893129771
6,231,0|2|4|6|7|9,3,0.16547788873038527
6,231,0|2|4|6|7|9,4,0.5703493862134088
6,232,1|2|5|6|7|10,0,0.2951438000942952
6,232,1|2|5|6|7|10,1,0.33808553971486766
6,232,1|2|5|6|7|10,2,0.2763157894736842
6,232,1|2|5|6|7|10,3,0.3850520340586565
6,232,1|2|5|6|7|10,4,0.48
6,233,2|4|5|7|8|9,0,0.3969072164948454
6,233,2|4|5|7|8|9,1,0.3901234567901234
6,233,2|4|5|7|8|9,2,0.4916911045943304
6,233,2|4|5|7|8|9,3,0.34523809523809523
6,233,2|4|5|7|8|9,4,0.433623782675551
6,234,1|4|5|6|7|9,0,0.5530451866404715
6,234,1|4|5|6|7|9,1,0.4078947368421052
6,234,1|4|5|6|7|9,2,0.3743984600577478
6,234,1|4|5|6|7|9,3,0.3856332703213611
6,234,1|4|5|6|7|9,4,0.6115537848605577
6,235,0|2|4|5|7|8,0,0.2948717948717948
6,235,0|2|4|5|7|8,1,0.35154394299287417
6,235,0|2|4|5|7|8,2,0.5108184383819379
6,235,0|2|4|5|7|8,3,0.22155688622754488
6,235,0|2|4|5|7|8,4,0.5981930575368521
6,236,1|2|6|7|9|10,0,0.14598540145985395
6,236,1|2|6|7|9|10,1,0.2513770655983977
6,236,1|2|6|7|9|10,2,0.4054878048780488
