# of predictors,i,predictors,fold,f1_score_macro
24,12,1|3|5|7|8|9|10|12|13|15|16|17|18|20|21|22|24|26|28|31|32|33|35|36,2,0.643920116022838
24,13,0|1|3|4|5|6|7|8|9|10|11|13|17|18|19|22|24|25|27|29|30|31|33|36,0,0.6356287352590808
24,13,0|1|3|4|5|6|7|8|9|10|11|13|17|18|19|22|24|25|27|29|30|31|33|36,1,0.614779093455564
24,13,0|1|3|4|5|6|7|8|9|10|11|13|17|18|19|22|24|25|27|29|30|31|33|36,2,0.6330831704288702
24,14,1|2|5|6|8|9|11|12|13|14|15|16|17|18|19|21|26|27|28|29|31|32|33|36,0,0.626310934203402
24,14,1|2|5|6|8|9|11|12|13|14|15|16|17|18|19|21|26|27|28|29|31|32|33|36,1,0.6212737072796815
24,14,1|2|5|6|8|9|11|12|13|14|15|16|17|18|19|21|26|27|28|29|31|32|33|36,2,0.6204465624871388
24,15,0|1|2|3|4|5|6|9|11|12|13|15|16|18|19|20|21|22|23|24|25|28|29|36,0,0.6462850947120069
24,15,0|1|2|3|4|5|6|9|11|12|13|15|16|18|19|20|21|22|23|24|25|28|29|36,1,0.6423410539340758
24,15,0|1|2|3|4|5|6|9|11|12|13|15|16|18|19|20|21|22|23|24|25|28|29|36,2,0.6581826293932581
24,16,0|1|2|4|5|7|9|10|11|12|13|15|16|17|18|21|22|23|26|27|30|31|32|36,0,0.6342218837460719
24,16,0|1|2|4|5|7|9|10|11|12|13|15|16|17|18|21|22|23|26|27|30|31|32|36,1,0.6297513513853814
24,16,0|1|2|4|5|7|9|10|11|12|13|15|16|17|18|21|22|23|26|27|30|31|32|36,2,0.6120731597643404
24,17,0|2|5|6|8|10|11|12|13|15|17|18|19|22|23|26|27|29|30|31|32|33|34|36,0,0.6384546574529945
24,17,0|2|5|6|8|10|11|12|13|15|17|18|19|22|23|26|27|29|30|31|32|33|34|36,1,0.6248337422197525
24,17,0|2|5|6|8|10|11|12|13|15|17|18|19|22|23|26|27|29|30|31|32|33|34|36,2,0.624839765605528
24,18,0|2|3|5|7|8|9|11|12|14|15|16|17|20|22|23|24|27|28|32|33|34|35|36,0,0.625553819697208
24,18,0|2|3|5|7|8|9|11|12|14|15|16|17|20|22|23|24|27|28|32|33|34|35|36,1,0.6402520553416943
24,18,0|2|3|5|7|8|9|11|12|14|15|16|17|20|22|23|24|27|28|32|33|34|35|36,2,0.6369563487232032
24,19,0|2|3|4|6|7|10|12|13|14|15|17|18|19|20|21|22|23|27|28|31|32|34|36,0,0.6319030677275066
24,19,0|2|3|4|6|7|10|12|13|14|15|17|18|19|20|21|22|23|27|28|31|32|34|36,1,0.6316251928054231
24,19,0|2|3|4|6|7|10|12|13|14|15|17|18|19|20|21|22|23|27|28|31|32|34|36,2,0.609451714739071
24,20,0|1|3|5|7|9|10|11|12|14|17|18|19|21|23|24|25|26|27|28|30|32|35|36,0,0.6336329883037036
24,20,0|1|3|5|7|9|10|11|12|14|17|18|19|21|23|24|25|26|27|28|30|32|35|36,1,0.6663709399717376
24,20,0|1|3|5|7|9|10|11|12|14|17|18|19|21|23|24|25|26|27|28|30|32|35|36,2,0.6373119397801036
24,21,0|1|2|6|7|8|10|12|16|17|18|19|22|23|25|27|28|29|30|32|33|34|35|36,0,0.6188078314694808
24,21,0|1|2|6|7|8|10|12|16|17|18|19|22|23|25|27|28|29|30|32|33|34|35|36,1,0.6259247559808448
24,21,0|1|2|6|7|8|10|12|16|17|18|19|22|23|25|27|28|29|30|32|33|34|35|36,2,0.616743247941662
24,22,1|4|5|6|8|9|10|11|12|15|16|17|18|20|22|24|26|27|28|29|30|32|34|36,0,0.6178501282238018
24,22,1|4|5|6|8|9|10|11|12|15|16|17|18|20|22|24|26|27|28|29|30|32|34|36,1,0.6097769195240846
24,22,1|4|5|6|8|9|10|11|12|15|16|17|18|20|22|24|26|27|28|29|30|32|34|36,2,0.6140854601786511
24,23,0|1|2|3|4|5|9|10|11|12|13|15|16|17|18|20|22|24|27|31|32|34|35|36,0,0.6242318724557601
24,23,0|1|2|3|4|5|9|10|11|12|13|15|16|17|18|20|22|24|27|31|32|34|35|36,1,0.62837789605693
24,23,0|1|2|3|4|5|9|10|11|12|13|15|16|17|18|20|22|24|27|31|32|34|35|36,2,0.6237695488436107
24,24,0|1|3|5|6|7|8|9|10|11|12|13|15|16|18|19|21|22|23|24|26|28|30|33,0,0.6242552985614672
24,24,0|1|3|5|6|7|8|9|10|11|12|13|15|16|18|19|21|22|23|24|26|28|30|33,1,0.6270258051782056
24,24,0|1|3|5|6|7|8|9|10|11|12|13|15|16|18|19|21|22|23|24|26|28|30|33,2,0.652597618423344
24,25,1|2|3|6|8|10|11|12|13|14|15|16|17|18|20|21|23|25|28|29|30|32|34|36,0,0.6126587443214201
24,25,1|2|3|6|8|10|11|12|13|14|15|16|17|18|20|21|23|25|28|29|30|32|34|36,1,0.6229525392805585
24,25,1|2|3|6|8|10|11|12|13|14|15|16|17|18|20|21|23|25|28|29|30|32|34|36,2,0.6274447448934253
24,26,1|2|4|6|7|8|9|12|15|16|17|18|20|24|25|26|27|28|29|30|31|33|34|35,0,0.6186353029598597
24,26,1|2|4|6|7|8|9|12|15|16|17|18|20|24|25|26|27|28|29|30|31|33|34|35,1,0.6214993657268565
24,26,1|2|4|6|7|8|9|12|15|16|17|18|20|24|25|26|27|28|29|30|31|33|34|35,2,0.6404957347898553
24,27,0|1|3|4|5|7|10|12|13|15|16|17|18|19|20|22|23|25|29|30|31|32|35|36,0,0.6495541354916436
24,27,0|1|3|4|5|7|10|12|13|15|16|17|18|19|20|22|23|25|29|30|31|32|35|36,1,0.6587771007189357
24,27,0|1|3|4|5|7|10|12|13|15|16|17|18|19|20|22|23|25|29|30|31|32|35|36,2,0.67745827064976
24,28,1|2|3|4|7|8|9|10|12|13|15|16|17|19|21|23|24|25|26|27|29|31|34|36,0,0.6223233172092124
24,28,1|2|3|4|7|8|9|10|12|13|15|16|17|19|21|23|24|25|26|27|29|31|34|36,1,0.6209893399318487
24,28,1|2|3|4|7|8|9|10|12|13|15|16|17|19|21|23|24|25|26|27|29|31|34|36,2,0.6274078960312811
24,29,0|2|8|9|10|11|13|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|35|36,0,0.6327142851733015
24,29,0|2|8|9|10|11|13|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|35|36,1,0.6640425752063183
24,29,0|2|8|9|10|11|13|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|35|36,2,0.638471315852994
24,30,2|3|5|7|8|9|11|14|16|17|18|19|20|21|25|26|28|29|30|32|33|34|35|36,0,0.6050414637417036
24,30,2|3|5|7|8|9|11|14|16|17|18|19|20|21|25|26|28|29|30|32|33|34|35|36,1,0.6106356768419582
24,30,2|3|5|7|8|9|11|14|16|17|18|19|20|21|25|26|28|29|30|32|33|34|35|36,2,0.5886815300819054
24,31,0|1|4|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|28|30|32|34|35,0,0.6138437959350579
24,31,0|1|4|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|28|30|32|34|35,1,0.6303813523637414
24,31,0|1|4|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|28|30|32|34|35,2,0.6360665059322282
26,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|24|25|28|29|30|31|32|34|35,0,0.6136584629181749
26,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|24|25|28|29|30|31|32|34|35,1,0.6189431754947684
26,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|24|25|28|29|30|31|32|34|35,2,0.5830647140172807
26,1,0|2|3|4|5|7|8|10|11|12|13|14|16|18|20|21|22|23|25|28|29|30|31|33|34|35,0,0.5993708712423752
26,1,0|2|3|4|5|7|8|10|11|12|13|14|16|18|20|21|22|23|25|28|29|30|31|33|34|35,1,0.5811714121214012
26,1,0|2|3|4|5|7|8|10|11|12|13|14|16|18|20|21|22|23|25|28|29|30|31|33|34|35,2,0.5762733198183856
26,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,0,0.6345246948265616
26,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,1,0.6607251313094787
26,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,2,0.6604188339138161
26,3,0|2|3|4|6|7|8|9|10|12|14|17|19|20|21|22|25|26|27|28|29|30|31|32|34|36,0,0.6403356802430419
26,3,0|2|3|4|6|7|8|9|10|12|14|17|19|20|21|22|25|26|27|28|29|30|31|32|34|36,1,0.6572145054279224
26,3,0|2|3|4|6|7|8|9|10|12|14|17|19|20|21|22|25|26|27|28|29|30|31|32|34|36,2,0.6557063028838516
26,4,2|3|4|5|9|11|12|13|14|15|16|18|19|20|23|24|26|27|28|29|30|32|33|34|35|36,0,0.60975727374767
26,4,2|3|4|5|9|11|12|13|14|15|16|18|19|20|23|24|26|27|28|29|30|32|33|34|35|36,1,0.6089538165978322
26,4,2|3|4|5|9|11|12|13|14|15|16|18|19|20|23|24|26|27|28|29|30|32|33|34|35|36,2,0.6215752754182622
26,5,0|1|2|3|4|5|6|7|8|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,0,0.6644705891351006
26,5,0|1|2|3|4|5|6|7|8|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,1,0.6437827331143612
26,5,0|1|2|3|4|5|6|7|8|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,2,0.6599037774845462
26,6,0|1|3|4|5|7|8|9|10|11|12|15|16|17|19|22|25|26|28|29|30|32|33|34|35|36,0,0.6267536310706959
26,6,0|1|3|4|5|7|8|9|10|11|12|15|16|17|19|22|25|26|28|29|30|32|33|34|35|36,1,0.6276817950810863
26,6,0|1|3|4|5|7|8|9|10|11|12|15|16|17|19|22|25|26|28|29|30|32|33|34|35|36,2,0.6559743727562792
26,7,0|1|2|3|4|5|6|7|8|11|12|13|14|16|17|18|21|22|23|26|27|31|32|33|35|36,0,0.6464928649992682
26,7,0|1|2|3|4|5|6|7|8|11|12|13|14|16|17|18|21|22|23|26|27|31|32|33|35|36,1,0.6372385877756431
26,7,0|1|2|3|4|5|6|7|8|11|12|13|14|16|17|18|21|22|23|26|27|31|32|33|35|36,2,0.6401731214247631
26,8,2|4|6|7|8|11|12|13|14|15|17|18|21|22|23|24|25|26|27|28|30|31|33|34|35|36,0,0.6330345311132669
26,8,2|4|6|7|8|11|12|13|14|15|17|18|21|22|23|24|25|26|27|28|30|31|33|34|35|36,1,0.6311139354973392
26,8,2|4|6|7|8|11|12|13|14|15|17|18|21|22|23|24|25|26|27|28|30|31|33|34|35|36,2,0.6324279808478775
26,9,3|4|5|6|8|9|10|11|13|14|15|18|19|20|22|23|24|25|27|28|30|32|33|34|35|36,0,0.6425377197123796
26,9,3|4|5|6|8|9|10|11|13|14|15|18|19|20|22|23|24|25|27|28|30|32|33|34|35|36,1,0.6265175630954601
26,9,3|4|5|6|8|9|10|11|13|14|15|18|19|20|22|23|24|25|27|28|30|32|33|34|35|36,2,0.6276988189526419
26,10,0|1|4|5|6|8|10|11|12|13|14|15|16|18|19|21|22|23|24|25|26|29|30|31|32|35,0,0.635263313108689
26,10,0|1|4|5|6|8|10|11|12|13|14|15|16|18|19|21|22|23|24|25|26|29|30|31|32|35,1,0.6663028586492934
26,10,0|1|4|5|6|8|10|11|12|13|14|15|16|18|19|21|22|23|24|25|26|29|30|31|32|35,2,0.6605851034764574
26,11,1|3|6|7|8|9|10|11|12|13|15|17|18|19|20|21|22|24|25|26|28|30|31|32|33|36,0,0.642487863811716
26,11,1|3|6|7|8|9|10|11|12|13|15|17|18|19|20|21|22|24|25|26|28|30|31|32|33|36,1,0.6260165090893569
26,11,1|3|6|7|8|9|10|11|12|13|15|17|18|19|20|21|22|24|25|26|28|30|31|32|33|36,2,0.6364329262462328
26,12,0|1|2|3|5|8|10|11|12|13|14|17|19|20|21|24|25|26|27|29|30|31|33|34|35|36,0,0.6231368053463645
26,12,0|1|2|3|5|8|10|11|12|13|14|17|19|20|21|24|25|26|27|29|30|31|33|34|35|36,1,0.6493329646838903
26,12,0|1|2|3|5|8|10|11|12|13|14|17|19|20|21|24|25|26|27|29|30|31|33|34|35|36,2,0.6288205783475901
26,13,0|2|4|6|7|8|10|11|13|14|15|16|17|18|19|20|21|22|23|25|27|30|31|34|35|36,0,0.6196321919518294
26,13,0|2|4|6|7|8|10|11|13|14|15|16|17|18|19|20|21|22|23|25|27|30|31|34|35|36,1,0.6147084746931474
26,13,0|2|4|6|7|8|10|11|13|14|15|16|17|18|19|20|21|22|23|25|27|30|31|34|35|36,2,0.6057218761430097
26,14,0|3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|23|25|26|29|30|32|34|35|36,0,0.6263281722175528
26,14,0|3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|23|25|26|29|30|32|34|35|36,1,0.632366590402064
26,14,0|3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|23|25|26|29|30|32|34|35|36,2,0.6228268130195002
26,15,0|1|2|3|4|5|7|9|10|11|12|13|15|16|17|18|19|21|24|26|27|28|29|32|33|36,0,0.6146080262273599
26,15,0|1|2|3|4|5|7|9|10|11|12|13|15|16|17|18|19|21|24|26|27|28|29|32|33|36,1,0.636510054356198
26,15,0|1|2|3|4|5|7|9|10|11|12|13|15|16|17|18|19|21|24|26|27|28|29|32|33|36,2,0.6315775440958104
26,16,0|1|2|3|5|6|7|8|9|10|11|12|13|16|19|21|22|23|24|25|26|28|29|31|32|33,0,0.6203887740086719
26,16,0|1|2|3|5|6|7|8|9|10|11|12|13|16|19|21|22|23|24|25|26|28|29|31|32|33,1,0.6437298544873623
26,16,0|1|2|3|5|6|7|8|9|10|11|12|13|16|19|21|22|23|24|25|26|28|29|31|32|33,2,0.6447256089620886
26,17,0|2|3|5|8|9|10|11|12|13|14|15|16|20|21|22|23|25|26|28|29|30|32|33|35|36,0,0.6399424638358255
26,17,0|2|3|5|8|9|10|11|12|13|14|15|16|20|21|22|23|25|26|28|29|30|32|33|35|36,1,0.6640017778861179
26,17,0|2|3|5|8|9|10|11|12|13|14|15|16|20|21|22|23|25|26|28|29|30|32|33|35|36,2,0.6344730952709868
26,18,0|2|3|4|6|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|27|28|30|31|33|36,0,0.650661967882111
26,18,0|2|3|4|6|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|27|28|30|31|33|36,1,0.6397774819347072
26,18,0|2|3|4|6|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|27|28|30|31|33|36,2,0.6434838916423883
26,19,0|1|3|5|7|9|10|11|12|14|17|18|19|21|22|23|24|25|26|27|28|30|32|33|35|36,0,0.615538818702412
26,19,0|1|3|5|7|9|10|11|12|14|17|18|19|21|22|23|24|25|26|27|28|30|32|33|35|36,1,0.6520293329161934
26,19,0|1|3|5|7|9|10|11|12|14|17|18|19|21|22|23|24|25|26|27|28|30|32|33|35|36,2,0.6560485738968804
26,20,1|2|4|6|7|8|10|12|14|16|17|18|19|20|21|24|25|26|27|28|29|30|32|34|35|36,0,0.6222861415481025
26,20,1|2|4|6|7|8|10|12|14|16|17|18|19|20|21|24|25|26|27|28|29|30|32|34|35|36,1,0.6143909028001454
26,20,1|2|4|6|7|8|10|12|14|16|17|18|19|20|21|24|25|26|27|28|29|30|32|34|35|36,2,0.6361071814438527
26,21,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|18|20|23|26|27|28|29|30|31|33|36,0,0.6766564462609713
26,21,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|18|20|23|26|27|28|29|30|31|33|36,1,0.6670953705491295
26,21,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|18|20|23|26|27|28|29|30|31|33|36,2,0.6564438048472684
26,22,0|1|2|6|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|28|31|32|33|35|36,0,0.6473986846243212
26,22,0|1|2|6|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|28|31|32|33|35|36,1,0.6701223445267326
26,22,0|1|2|6|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|28|31|32|33|35|36,2,0.6565114325496829
26,23,1|2|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|30|31|32|34,0,0.6179150730673423
26,23,1|2|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|30|31|32|34,1,0.6011771232693507
26,23,1|2|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|30|31|32|34,2,0.6316393389096349
26,24,1|2|3|4|7|8|9|10|12|13|14|16|19|20|21|22|23|24|26|27|28|31|32|33|34|35,0,0.6573674389025775
26,24,1|2|3|4|7|8|9|10|12|13|14|16|19|20|21|22|23|24|26|27|28|31|32|33|34|35,1,0.6367857887977054
26,24,1|2|3|4|7|8|9|10|12|13|14|16|19|20|21|22|23|24|26|27|28|31|32|33|34|35,2,0.6407623269284634
26,25,1|3|4|6|7|8|9|12|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,0,0.6238446474249022
26,25,1|3|4|6|7|8|9|12|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,1,0.630394839511193
26,25,1|3|4|6|7|8|9|12|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,2,0.610770340958985
26,26,0|1|3|4|5|7|9|10|12|13|15|16|17|18|19|20|23|25|26|27|30|31|32|33|34|35,0,0.6180491214628662
26,26,0|1|3|4|5|7|9|10|12|13|15|16|17|18|19|20|23|25|26|27|30|31|32|33|34|35,1,0.635105260204671
26,26,0|1|3|4|5|7|9|10|12|13|15|16|17|18|19|20|23|25|26|27|30|31|32|33|34|35,2,0.6157788677168522
26,27,0|3|4|6|7|8|9|10|13|14|15|16|18|19|20|21|22|23|24|25|28|29|30|31|32|36,0,0.6628082402866998
26,27,0|3|4|6|7|8|9|10|13|14|15|16|18|19|20|21|22|23|24|25|28|29|30|31|32|36,1,0.6823165531142278
26,27,0|3|4|6|7|8|9|10|13|14|15|16|18|19|20|21|22|23|24|25|28|29|30|31|32|36,2,0.6668061098761587
26,28,0|1|2|4|5|8|10|11|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|33|34|35,0,0.6633489550578586
26,28,0|1|2|4|5|8|10|11|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|33|34|35,1,0.6429026663755439
26,28,0|1|2|4|5|8|10|11|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|33|34|35,2,0.6622675615006385
26,29,0|1|2|3|5|6|7|8|10|11|12|14|16|17|18|23|24|25|27|28|30|31|33|34|35|36,0,0.6487299468605191
26,29,0|1|2|3|5|6|7|8|10|11|12|14|16|17|18|23|24|25|27|28|30|31|33|34|35|36,1,0.6468320161152558
26,29,0|1|2|3|5|6|7|8|10|11|12|14|16|17|18|23|24|25|27|28|30|31|33|34|35|36,2,0.6340058000430321
26,30,0|1|3|4|5|6|9|10|14|15|16|19|20|21|22|23|25|27|28|29|30|31|33|34|35|36,0,0.6572995505983041
26,30,0|1|3|4|5|6|9|10|14|15|16|19|20|21|22|23|25|27|28|29|30|31|33|34|35|36,1,0.6639708534375743
26,30,0|1|3|4|5|6|9|10|14|15|16|19|20|21|22|23|25|27|28|29|30|31|33|34|35|36,2,0.6629016967003741
26,31,1|2|5|6|7|8|9|10|11|13|14|15|16|17|19|20|21|22|26|27|28|29|31|33|34|36,0,0.6480850551653315
26,31,1|2|5|6|7|8|9|10|11|13|14|15|16|17|19|20|21|22|26|27|28|29|31|33|34|36,1,0.6316595715307839
26,31,1|2|5|6|7|8|9|10|11|13|14|15|16|17|19|20|21|22|26|27|28|29|31|33|34|36,2,0.6238492927018481
28,0,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35,0,0.5930592830982627
28,0,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35,1,0.617251216691741
28,0,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35,2,0.5826034384426533
28,1,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|25|28|29|30|31|32|33|34|35,0,0.525076109120994
28,1,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|25|28|29|30|31|32|33|34|35,1,0.5286601945972671
28,1,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|25|28|29|30|31|32|33|34|35,2,0.489228519677771
28,2,2|3|4|5|6|7|8|9|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,0,0.6514889293979139
28,2,2|3|4|5|6|7|8|9|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,1,0.6542982771143723
28,2,2|3|4|5|6|7|8|9|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,2,0.6675642633433404
28,3,0|2|3|4|7|8|9|11|13|14|16|17|18|19|20|22|24|25|26|27|28|30|31|32|33|34|35|36,0,0.6245111659744567
28,3,0|2|3|4|7|8|9|11|13|14|16|17|18|19|20|22|24|25|26|27|28|30|31|32|33|34|35|36,1,0.6343015377313757
28,3,0|2|3|4|7|8|9|11|13|14|16|17|18|19|20|22|24|25|26|27|28|30|31|32|33|34|35|36,2,0.6407473137996765
28,4,0|1|2|3|5|7|8|9|11|12|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|34|35|36,0,0.6374660928713686
28,4,0|1|2|3|5|7|8|9|11|12|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|34|35|36,1,0.6696531180236058
28,4,0|1|2|3|5|7|8|9|11|12|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|34|35|36,2,0.6591025650877692
28,5,0|1|2|4|6|10|11|12|14|15|16|17|18|19|21|22|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6324843127255889
28,5,0|1|2|4|6|10|11|12|14|15|16|17|18|19|21|22|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6501005342817364
28,5,0|1|2|4|6|10|11|12|14|15|16|17|18|19|21|22|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6232176303897896
28,6,0|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|25|28|30|31|32|33|34|35|36,0,0.542540113267637
28,6,0|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|25|28|30|31|32|33|34|35|36,1,0.5818672800799769
28,6,0|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|25|28|30|31|32|33|34|35|36,2,0.5709429409509696
28,7,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|20|22|24|25|26|27|28|29|30|31|34|36,0,0.6781074974593452
28,7,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|20|22|24|25|26|27|28|29|30|31|34|36,1,0.6633228278895978
28,7,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|20|22|24|25|26|27|28|29|30|31|34|36,2,0.650583277690003
28,8,2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|26|28|29|30|31|32|35|36,0,0.6666968211489444
28,8,2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|26|28|29|30|31|32|35|36,1,0.6510141470735435
28,8,2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|26|28|29|30|31|32|35|36,2,0.6407423872278849
28,9,0|2|4|5|7|9|10|11|12|13|15|16|17|18|20|22|23|25|26|27|28|29|30|31|32|33|34|36,0,0.6267520601147017
28,9,0|2|4|5|7|9|10|11|12|13|15|16|17|18|20|22|23|25|26|27|28|29|30|31|32|33|34|36,1,0.6575088116965125
28,9,0|2|4|5|7|9|10|11|12|13|15|16|17|18|20|22|23|25|26|27|28|29|30|31|32|33|34|36,2,0.6281417489008959
28,10,0|1|3|4|5|6|7|8|10|11|12|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33,0,0.6744067929264667
28,10,0|1|3|4|5|6|7|8|10|11|12|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1,0.6691269126108054
28,10,0|1|3|4|5|6|7|8|10|11|12|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33,2,0.6315452226373122
28,11,0|1|2|3|5|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|33|34|35|36,0,0.6541027520818847
28,11,0|1|2|3|5|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|33|34|35|36,1,0.6410892605835107
28,11,0|1|2|3|5|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|33|34|35|36,2,0.6274796863440547
28,12,0|2|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|32|35|36,0,0.6494767478845781
28,12,0|2|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|32|35|36,1,0.6678705976326023
28,12,0|2|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|32|35|36,2,0.6223470489147345
28,13,0|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|24|25|26|28|29|30|31|32|33|34|36,0,0.6640713316424516
28,13,0|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|24|25|26|28|29|30|31|32|33|34|36,1,0.6401692914551619
28,13,0|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|24|25|26|28|29|30|31|32|33|34|36,2,0.6476773791388087
28,14,0|1|2|3|4|5|7|9|10|12|13|15|17|18|19|21|22|23|24|27|29|30|31|32|33|34|35|36,0,0.6544725942936589
28,14,0|1|2|3|4|5|7|9|10|12|13|15|17|18|19|21|22|23|24|27|29|30|31|32|33|34|35|36,1,0.6696623343172782
28,14,0|1|2|3|4|5|7|9|10|12|13|15|17|18|19|21|22|23|24|27|29|30|31|32|33|34|35|36,2,0.6700997810310154
28,15,0|1|2|3|6|8|9|10|11|12|13|15|17|20|21|22|23|25|26|27|28|29|31|32|33|34|35|36,0,0.6271992933284082
28,15,0|1|2|3|6|8|9|10|11|12|13|15|17|20|21|22|23|25|26|27|28|29|31|32|33|34|35|36,1,0.6372695334186776
28,15,0|1|2|3|6|8|9|10|11|12|13|15|17|20|21|22|23|25|26|27|28|29|31|32|33|34|35|36,2,0.6470550064739965
28,16,0|1|2|3|5|6|7|8|9|10|11|12|14|15|17|18|19|20|21|22|23|26|27|28|29|30|31|35,0,0.6713738291600295
28,16,0|1|2|3|5|6|7|8|9|10|11|12|14|15|17|18|19|20|21|22|23|26|27|28|29|30|31|35,1,0.683360672417002
28,16,0|1|2|3|5|6|7|8|9|10|11|12|14|15|17|18|19|20|21|22|23|26|27|28|29|30|31|35,2,0.6808889473788815
28,17,0|1|4|5|6|7|8|12|13|14|16|17|18|19|20|21|24|25|27|28|29|30|31|32|33|34|35|36,0,0.6220094313167812
28,17,0|1|4|5|6|7|8|12|13|14|16|17|18|19|20|21|24|25|27|28|29|30|31|32|33|34|35|36,1,0.6060426672051649
28,17,0|1|4|5|6|7|8|12|13|14|16|17|18|19|20|21|24|25|27|28|29|30|31|32|33|34|35|36,2,0.6051613993114279
28,18,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|25|27|28|29|30|33|35|36,0,0.6341472994978328
