# of predictors,i,predictors,fold,balanced_accuracy
9,94,0|2|3|4|5|6|8|9|10,2,0.7797619047619048
9,94,0|2|3|4|5|6|8|9|10,3,0.606060606060606
9,94,0|2|3|4|5|6|8|9|10,4,0.8846153846153846
9,95,0|1|2|4|5|6|7|9|10,0,0.40476190476190477
9,95,0|1|2|4|5|6|7|9|10,1,0.5384615384615384
9,95,0|1|2|4|5|6|7|9|10,2,0.6607142857142857
9,95,0|1|2|4|5|6|7|9|10,3,0.7679738562091503
9,95,0|1|2|4|5|6|7|9|10,4,0.8856209150326797
9,96,0|1|2|3|5|6|7|8|10,0,0.59375
9,96,0|1|2|3|5|6|7|8|10,1,0.5952380952380952
9,96,0|1|2|3|5|6|7|8|10,2,0.6130952380952381
9,96,0|1|2|3|5|6|7|8|10,3,0.5125
9,96,0|1|2|3|5|6|7|8|10,4,0.6727272727272727
9,97,0|1|2|3|4|5|6|7|9,0,0.55625
9,97,0|1|2|3|4|5|6|7|9,1,0.7189542483660131
9,97,0|1|2|3|4|5|6|7|9,2,0.8047619047619048
9,97,0|1|2|3|4|5|6|7|9,3,0.45454545454545453
9,97,0|1|2|3|4|5|6|7|9,4,0.6736111111111112
9,98,0|2|3|4|5|7|8|9|10,0,0.68796992481203
9,98,0|2|3|4|5|7|8|9|10,1,0.5333333333333333
9,98,0|2|3|4|5|7|8|9|10,2,0.5952380952380952
9,98,0|2|3|4|5|7|8|9|10,3,0.43939393939393934
9,98,0|2|3|4|5|7|8|9|10,4,0.796969696969697
9,99,0|1|2|3|5|6|8|9|10,0,0.7375
9,99,0|1|2|3|5|6|8|9|10,1,0.40476190476190477
9,99,0|1|2|3|5|6|8|9|10,2,0.7125
9,99,0|1|2|3|5|6|8|9|10,3,0.7375
9,99,0|1|2|3|5|6|8|9|10,4,0.6727272727272727
9,100,0|1|2|3|4|6|7|8|9,0,0.75
9,100,0|1|2|3|4|6|7|8|9,1,0.6
9,100,0|1|2|3|4|6|7|8|9,2,0.7013888888888888
9,100,0|1|2|3|4|6|7|8|9,3,0.4916666666666667
9,100,0|1|2|3|4|6|7|8|9,4,0.7013888888888888
9,101,0|1|2|3|4|6|8|9|10,0,0.6729323308270676
9,101,0|1|2|3|4|6|8|9|10,1,0.606060606060606
9,101,0|1|2|3|4|6|8|9|10,2,0.6428571428571428
9,101,0|1|2|3|4|6|8|9|10,3,0.625
9,101,0|1|2|3|4|6|8|9|10,4,0.8303030303030303
9,102,0|1|2|3|4|5|7|9|10,0,0.8090909090909091
9,102,0|1|2|3|4|5|7|9|10,1,0.65
9,102,0|1|2|3|4|5|7|9|10,2,0.8878787878787879
9,102,0|1|2|3|4|5|7|9|10,3,0.4236111111111111
9,102,0|1|2|3|4|5|7|9|10,4,0.7307692307692308
9,103,0|1|2|5|6|7|8|9|10,0,0.5939393939393939
9,103,0|1|2|5|6|7|8|9|10,1,0.5769230769230769
9,103,0|1|2|5|6|7|8|9|10,2,0.5718954248366013
9,103,0|1|2|5|6|7|8|9|10,3,0.5939393939393939
9,103,0|1|2|5|6|7|8|9|10,4,0.5809523809523809
9,104,0|2|4|5|6|7|8|9|10,0,0.6875
9,104,0|2|4|5|6|7|8|9|10,1,0.6736111111111112
9,104,0|2|4|5|6|7|8|9|10,2,0.5939393939393939
9,104,0|2|4|5|6|7|8|9|10,3,0.5625
9,104,0|2|4|5|6|7|8|9|10,4,0.8759398496240601
9,105,0|2|3|4|5|6|7|8|10,0,0.5490196078431372
9,105,0|2|3|4|5|6|7|8|10,1,0.7712418300653594
9,105,0|2|3|4|5|6|7|8|10,2,0.7738095238095238
9,105,0|2|3|4|5|6|7|8|10,3,0.5151515151515151
9,105,0|2|3|4|5|6|7|8|10,4,0.8076923076923077
9,106,0|1|2|3|4|6|7|9|10,0,0.8125
9,106,0|1|2|3|4|6|7|9|10,1,0.7424242424242424
9,106,0|1|2|3|4|6|7|9|10,2,0.8181818181818181
9,106,0|1|2|3|4|6|7|9|10,3,0.6363636363636364
9,106,0|1|2|3|4|6|7|9|10,4,0.7678571428571428
9,107,0|1|2|3|4|5|6|8|10,0,0.5625
9,107,0|1|2|3|4|5|6|8|10,1,0.79375
9,107,0|1|2|3|4|5|6|8|10,2,0.7261904761904762
9,107,0|1|2|3|4|5|6|8|10,3,0.5583333333333333
9,107,0|1|2|3|4|5|6|8|10,4,0.74375
9,108,0|1|3|5|6|7|8|9|10,0,0.5030303030303029
9,108,0|1|3|5|6|7|8|9|10,1,0.49090909090909096
9,108,0|1|3|5|6|7|8|9|10,2,0.6568627450980392
9,108,0|1|3|5|6|7|8|9|10,3,0.5272727272727272
9,108,0|1|3|5|6|7|8|9|10,4,0.7083333333333333
9,109,0|1|2|3|4|5|6|8|9,0,0.6538461538461539
9,109,0|1|2|3|4|5|6|8|9,1,0.6538461538461539
9,109,0|1|2|3|4|5|6|8|9,2,0.5486111111111112
9,109,0|1|2|3|4|5|6|8|9,3,0.6166666666666667
9,109,0|1|2|3|4|5|6|8|9,4,0.6541353383458646
9,110,0|1|2|3|4|6|7|8|9,0,0.75
9,110,0|1|2|3|4|6|7|8|9,1,0.6
9,110,0|1|2|3|4|6|7|8|9,2,0.7013888888888888
9,110,0|1|2|3|4|6|7|8|9,3,0.4916666666666667
9,110,0|1|2|3|4|6|7|8|9,4,0.7013888888888888
9,111,0|1|2|3|6|7|8|9|10,0,0.6278195488721805
9,111,0|1|2|3|6|7|8|9|10,1,0.5545454545454546
9,111,0|1|2|3|6|7|8|9|10,2,0.7125
9,111,0|1|2|3|6|7|8|9|10,3,0.6625
9,111,0|1|2|3|6|7|8|9|10,4,0.675
9,112,0|1|3|4|5|6|8|9|10,0,0.5818181818181818
9,112,0|1|3|4|5|6|8|9|10,1,0.6541353383458646
9,112,0|1|3|4|5|6|8|9|10,2,0.696969696969697
9,112,0|1|3|4|5|6|8|9|10,3,0.6848484848484848
9,112,0|1|3|4|5|6|8|9|10,4,0.8424242424242425
9,113,1|2|4|5|6|7|8|9|10,0,0.8916666666666666
9,113,1|2|4|5|6|7|8|9|10,1,0.725
9,113,1|2|4|5|6|7|8|9|10,2,0.6285714285714286
9,113,1|2|4|5|6|7|8|9|10,3,0.8416666666666667
9,113,1|2|4|5|6|7|8|9|10,4,0.9791666666666667
9,114,0|1|3|4|5|7|8|9|10,0,0.7450980392156863
9,114,0|1|3|4|5|7|8|9|10,1,0.5333333333333333
9,114,0|1|3|4|5|7|8|9|10,2,0.706060606060606
9,114,0|1|3|4|5|7|8|9|10,3,0.4818181818181818
9,114,0|1|3|4|5|7|8|9|10,4,0.7745098039215685
9,115,0|1|2|3|4|5|6|9|10,0,0.7692307692307693
9,115,0|1|2|3|4|5|6|9|10,1,0.7440476190476191
9,115,0|1|2|3|4|5|6|9|10,2,0.7515151515151515
9,115,0|1|2|3|4|5|6|9|10,3,0.6931818181818181
9,115,0|1|2|3|4|5|6|9|10,4,0.7757575757575758
9,116,0|1|2|4|6|7|8|9|10,0,0.5833333333333333
9,116,0|1|2|4|6|7|8|9|10,1,0.7261904761904762
9,116,0|1|2|4|6|7|8|9|10,2,0.606060606060606
9,116,0|1|2|4|6|7|8|9|10,3,0.7090909090909091
9,116,0|1|2|4|6|7|8|9|10,4,0.8562091503267973
9,117,0|1|3|4|5|6|8|9|10,0,0.5818181818181818
9,117,0|1|3|4|5|6|8|9|10,1,0.6541353383458646
9,117,0|1|3|4|5|6|8|9|10,2,0.696969696969697
9,117,0|1|3|4|5|6|8|9|10,3,0.6848484848484848
9,117,0|1|3|4|5|6|8|9|10,4,0.8424242424242425
9,118,0|2|3|4|5|6|7|8|9,0,0.5833333333333333
9,118,0|2|3|4|5|6|7|8|9,1,0.6488095238095238
9,118,0|2|3|4|5|6|7|8|9,2,0.8611111111111112
9,118,0|2|3|4|5|6|7|8|9,3,0.5575757575757576
9,118,0|2|3|4|5|6|7|8|9,4,0.74375
9,119,0|2|3|4|5|6|7|8|9,0,0.5833333333333333
9,119,0|2|3|4|5|6|7|8|9,1,0.6488095238095238
9,119,0|2|3|4|5|6|7|8|9,2,0.8611111111111112
9,119,0|2|3|4|5|6|7|8|9,3,0.5575757575757576
9,119,0|2|3|4|5|6|7|8|9,4,0.74375
9,120,1|2|4|5|6|7|8|9|10,0,0.8916666666666666
9,120,1|2|4|5|6|7|8|9|10,1,0.725
9,120,1|2|4|5|6|7|8|9|10,2,0.6285714285714286
9,120,1|2|4|5|6|7|8|9|10,3,0.8416666666666667
9,120,1|2|4|5|6|7|8|9|10,4,0.9791666666666667
9,121,1|2|3|4|5|7|8|9|10,0,0.644927536231884
9,121,1|2|3|4|5|7|8|9|10,1,0.5797101449275363
9,121,1|2|3|4|5|7|8|9|10,2,0.725
9,121,1|2|3|4|5|7|8|9|10,3,0.4849624060150376
9,121,1|2|3|4|5|7|8|9|10,4,0.7
9,122,1|2|3|5|6|7|8|9|10,0,0.7523809523809524
9,122,1|2|3|5|6|7|8|9|10,1,0.5816993464052287
9,122,1|2|3|5|6|7|8|9|10,2,0.6590909090909092
9,122,1|2|3|5|6|7|8|9|10,3,0.706766917293233
9,122,1|2|3|5|6|7|8|9|10,4,0.6231884057971014
9,123,0|1|2|5|6|7|8|9|10,0,0.5939393939393939
9,123,0|1|2|5|6|7|8|9|10,1,0.5769230769230769
9,123,0|1|2|5|6|7|8|9|10,2,0.5718954248366013
9,123,0|1|2|5|6|7|8|9|10,3,0.5939393939393939
9,123,0|1|2|5|6|7|8|9|10,4,0.5809523809523809
9,124,1|2|4|5|6|7|8|9|10,0,0.8916666666666666
9,124,1|2|4|5|6|7|8|9|10,1,0.725
9,124,1|2|4|5|6|7|8|9|10,2,0.6285714285714286
9,124,1|2|4|5|6|7|8|9|10,3,0.8416666666666667
9,124,1|2|4|5|6|7|8|9|10,4,0.9791666666666667
9,125,0|1|2|3|5|6|7|9|10,0,0.7307692307692308
9,125,0|1|2|3|5|6|7|9|10,1,0.7125
9,125,0|1|2|3|5|6|7|9|10,2,0.6538461538461539
9,125,0|1|2|3|5|6|7|9|10,3,0.4513888888888889
9,125,0|1|2|3|5|6|7|9|10,4,0.65625
9,126,1|2|3|4|5|6|7|8|10,0,0.7285714285714285
9,126,1|2|3|4|5|6|7|8|10,1,0.8045112781954887
9,126,1|2|3|4|5|6|7|8|10,2,0.8472222222222222
9,126,1|2|3|4|5|6|7|8|10,3,0.8090909090909091
9,126,1|2|3|4|5|6|7|8|10,4,0.8194444444444444
9,127,0|1|2|3|5|6|7|8|10,0,0.59375
9,127,0|1|2|3|5|6|7|8|10,1,0.5952380952380952
9,127,0|1|2|3|5|6|7|8|10,2,0.6130952380952381
9,127,0|1|2|3|5|6|7|8|10,3,0.5125
9,127,0|1|2|3|5|6|7|8|10,4,0.6727272727272727
9,128,0|1|3|4|5|6|8|9|10,0,0.5818181818181818
9,128,0|1|3|4|5|6|8|9|10,1,0.6541353383458646
9,128,0|1|3|4|5|6|8|9|10,2,0.696969696969697
9,128,0|1|3|4|5|6|8|9|10,3,0.6848484848484848
9,128,0|1|3|4|5|6|8|9|10,4,0.8424242424242425
9,129,0|2|3|4|5|6|7|8|10,0,0.5490196078431372
9,129,0|2|3|4|5|6|7|8|10,1,0.7712418300653594
9,129,0|2|3|4|5|6|7|8|10,2,0.7738095238095238
9,129,0|2|3|4|5|6|7|8|10,3,0.5151515151515151
9,129,0|2|3|4|5|6|7|8|10,4,0.8076923076923077
9,130,0|1|2|3|4|7|8|9|10,0,0.5095238095238095
9,130,0|1|2|3|4|7|8|9|10,1,0.434640522875817
9,130,0|1|2|3|4|7|8|9|10,2,0.7738095238095238
9,130,0|1|2|3|4|7|8|9|10,3,0.45
9,130,0|1|2|3|4|7|8|9|10,4,0.7307692307692308
9,131,1|2|3|4|5|6|7|9|10,0,0.9166666666666667
9,131,1|2|3|4|5|6|7|9|10,1,0.8856209150326797
9,131,1|2|3|4|5|6|7|9|10,2,0.9705882352941176
9,131,1|2|3|4|5|6|7|9|10,3,0.8846153846153846
9,131,1|2|3|4|5|6|7|9|10,4,0.9210526315789473
9,132,1|2|3|4|6|7|8|9|10,0,0.8958333333333333
9,132,1|2|3|4|6|7|8|9|10,1,0.6875
9,132,1|2|3|4|6|7|8|9|10,2,0.8416666666666667
9,132,1|2|3|4|6|7|8|9|10,3,0.693939393939394
9,132,1|2|3|4|6|7|8|9|10,4,0.849624060150376
9,133,1|3|4|5|6|7|8|9|10,0,0.6416666666666666
9,133,1|3|4|5|6|7|8|9|10,1,0.5795454545454546
9,133,1|3|4|5|6|7|8|9|10,2,0.6761904761904762
9,133,1|3|4|5|6|7|8|9|10,3,0.6416666666666666
9,133,1|3|4|5|6|7|8|9|10,4,0.8333333333333333
9,134,0|1|3|5|6|7|8|9|10,0,0.5030303030303029
9,134,0|1|3|5|6|7|8|9|10,1,0.49090909090909096
9,134,0|1|3|5|6|7|8|9|10,2,0.6568627450980392
9,134,0|1|3|5|6|7|8|9|10,3,0.5272727272727272
9,134,0|1|3|5|6|7|8|9|10,4,0.7083333333333333
9,135,0|1|2|3|4|6|8|9|10,0,0.6729323308270676
9,135,0|1|2|3|4|6|8|9|10,1,0.606060606060606
9,135,0|1|2|3|4|6|8|9|10,2,0.6428571428571428
9,135,0|1|2|3|4|6|8|9|10,3,0.625
9,135,0|1|2|3|4|6|8|9|10,4,0.8303030303030303
9,136,0|1|2|3|4|5|6|7|8,0,0.6153846153846154
9,136,0|1|2|3|4|5|6|7|8,1,0.7181818181818183
9,136,0|1|2|3|4|5|6|7|8,2,0.7666666666666666
9,136,0|1|2|3|4|5|6|7|8,3,0.5
9,136,0|1|2|3|4|5|6|7|8,4,0.6992481203007519
9,137,0|1|2|3|5|7|8|9|10,0,0.4930555555555556
9,137,0|1|2|3|5|7|8|9|10,1,0.44375
9,137,0|1|2|3|5|7|8|9|10,2,0.64375
9,137,0|1|2|3|5|7|8|9|10,3,0.40476190476190477
9,137,0|1|2|3|5|7|8|9|10,4,0.6895424836601307
9,138,0|1|2|3|5|6|7|8|9,0,0.5384615384615385
9,138,0|1|2|3|5|6|7|8|9,1,0.6241830065359477
9,138,0|1|2|3|5|6|7|8|9,2,0.6125
9,138,0|1|2|3|5|6|7|8|9,3,0.60625
9,138,0|1|2|3|5|6|7|8|9,4,0.6190476190476191
9,139,0|1|3|4|6|7|8|9|10,0,0.7083333333333333
9,139,0|1|3|4|6|7|8|9|10,1,0.70625
9,139,0|1|3|4|6|7|8|9|10,2,0.6848484848484848
9,139,0|1|3|4|6|7|8|9|10,3,0.6878787878787879
9,139,0|1|3|4|6|7|8|9|10,4,0.80625
9,140,0|1|2|3|4|5|7|8|10,0,0.7291666666666667
9,140,0|1|2|3|4|5|7|8|10,1,0.4722222222222222
9,140,0|1|2|3|4|5|7|8|10,2,0.7380952380952381
9,140,0|1|2|3|4|5|7|8|10,3,0.39375
9,140,0|1|2|3|4|5|7|8|10,4,0.7797619047619048
9,141,1|3|4|5|6|7|8|9|10,0,0.6416666666666666
9,141,1|3|4|5|6|7|8|9|10,1,0.5795454545454546
9,141,1|3|4|5|6|7|8|9|10,2,0.6761904761904762
9,141,1|3|4|5|6|7|8|9|10,3,0.6416666666666666
9,141,1|3|4|5|6|7|8|9|10,4,0.8333333333333333
9,142,0|2|3|4|5|6|7|8|9,0,0.5833333333333333
9,142,0|2|3|4|5|6|7|8|9,1,0.6488095238095238
9,142,0|2|3|4|5|6|7|8|9,2,0.8611111111111112
9,142,0|2|3|4|5|6|7|8|9,3,0.5575757575757576
9,142,0|2|3|4|5|6|7|8|9,4,0.74375
9,143,0|1|2|3|4|6|7|9|10,0,0.8125
9,143,0|1|2|3|4|6|7|9|10,1,0.7424242424242424
9,143,0|1|2|3|4|6|7|9|10,2,0.8181818181818181
9,143,0|1|2|3|4|6|7|9|10,3,0.6363636363636364
9,143,0|1|2|3|4|6|7|9|10,4,0.7678571428571428
9,144,0|1|2|3|5|6|7|9|10,0,0.7307692307692308
9,144,0|1|2|3|5|6|7|9|10,1,0.7125
9,144,0|1|2|3|5|6|7|9|10,2,0.6538461538461539
9,144,0|1|2|3|5|6|7|9|10,3,0.4513888888888889
9,144,0|1|2|3|5|6|7|9|10,4,0.65625
9,145,1|2|3|4|5|6|7|9|10,0,0.9166666666666667
9,145,1|2|3|4|5|6|7|9|10,1,0.8856209150326797
9,145,1|2|3|4|5|6|7|9|10,2,0.9705882352941176
9,145,1|2|3|4|5|6|7|9|10,3,0.8846153846153846
9,145,1|2|3|4|5|6|7|9|10,4,0.9210526315789473
9,146,0|1|2|3|4|6|7|8|10,0,0.5488721804511278
9,146,0|1|2|3|4|6|7|8|10,1,0.6923076923076923
9,146,0|1|2|3|4|6|7|8|10,2,0.7976190476190477
9,146,0|1|2|3|4|6|7|8|10,3,0.5
9,146,0|1|2|3|4|6|7|8|10,4,0.796969696969697
9,147,1|2|3|4|5|6|7|8|9,0,0.7083333333333333
9,147,1|2|3|4|5|6|7|8|9,1,0.7375
9,147,1|2|3|4|5|6|7|8|9,2,0.8333333333333333
9,147,1|2|3|4|5|6|7|8|9,3,0.8545454545454545
9,147,1|2|3|4|5|6|7|8|9,4,0.7636363636363637
9,148,0|1|2|4|5|6|7|8|9,0,0.6845238095238095
9,148,0|1|2|4|5|6|7|8|9,1,0.7678571428571428
9,148,0|1|2|4|5|6|7|8|9,2,0.6568627450980392
9,148,0|1|2|4|5|6|7|8|9,3,0.8303030303030303
9,148,0|1|2|4|5|6|7|8|9,4,0.7307692307692308
9,149,0|2|3|4|5|6|8|9|10,0,0.5784313725490196
9,149,0|2|3|4|5|6|8|9|10,1,0.6729323308270676
9,149,0|2|3|4|5|6|8|9|10,2,0.7797619047619048
9,149,0|2|3|4|5|6|8|9|10,3,0.606060606060606
9,149,0|2|3|4|5|6|8|9|10,4,0.8846153846153846
9,150,0|1|2|4|5|6|7|8|10,0,0.8090909090909091
9,150,0|1|2|4|5|6|7|8|10,1,0.8090909090909091
9,150,0|1|2|4|5|6|7|8|10,2,0.6153846153846154
9,150,0|1|2|4|5|6|7|8|10,3,0.8303030303030303
9,150,0|1|2|4|5|6|7|8|10,4,0.8375
9,151,0|1|2|4|5|6|7|8|10,0,0.8090909090909091
9,151,0|1|2|4|5|6|7|8|10,1,0.8090909090909091
9,151,0|1|2|4|5|6|7|8|10,2,0.6153846153846154
9,151,0|1|2|4|5|6|7|8|10,3,0.8303030303030303
9,151,0|1|2|4|5|6|7|8|10,4,0.8375
9,152,0|2|3|4|5|6|7|8|9,0,0.5833333333333333
9,152,0|2|3|4|5|6|7|8|9,1,0.6488095238095238
9,152,0|2|3|4|5|6|7|8|9,2,0.8611111111111112
9,152,0|2|3|4|5|6|7|8|9,3,0.5575757575757576
9,152,0|2|3|4|5|6|7|8|9,4,0.74375
9,153,1|2|3|4|5|6|7|9|10,0,0.9166666666666667
9,153,1|2|3|4|5|6|7|9|10,1,0.8856209150326797
9,153,1|2|3|4|5|6|7|9|10,2,0.9705882352941176
9,153,1|2|3|4|5|6|7|9|10,3,0.8846153846153846
9,153,1|2|3|4|5|6|7|9|10,4,0.9210526315789473
9,154,1|3|4|5|6|7|8|9|10,0,0.6416666666666666
9,154,1|3|4|5|6|7|8|9|10,1,0.5795454545454546
9,154,1|3|4|5|6|7|8|9|10,2,0.6761904761904762
9,154,1|3|4|5|6|7|8|9|10,3,0.6416666666666666
9,154,1|3|4|5|6|7|8|9|10,4,0.8333333333333333
9,155,0|1|2|3|4|6|8|9|10,0,0.6729323308270676
9,155,0|1|2|3|4|6|8|9|10,1,0.606060606060606
9,155,0|1|2|3|4|6|8|9|10,2,0.6428571428571428
9,155,0|1|2|3|4|6|8|9|10,3,0.625
9,155,0|1|2|3|4|6|8|9|10,4,0.8303030303030303
9,156,0|1|2|4|5|6|7|8|10,0,0.8090909090909091
9,156,0|1|2|4|5|6|7|8|10,1,0.8090909090909091
9,156,0|1|2|4|5|6|7|8|10,2,0.6153846153846154
9,156,0|1|2|4|5|6|7|8|10,3,0.8303030303030303
9,156,0|1|2|4|5|6|7|8|10,4,0.8375
9,157,0|1|2|3|4|5|7|8|10,0,0.7291666666666667
9,157,0|1|2|3|4|5|7|8|10,1,0.4722222222222222
9,157,0|1|2|3|4|5|7|8|10,2,0.7380952380952381
9,157,0|1|2|3|4|5|7|8|10,3,0.39375
9,157,0|1|2|3|4|5|7|8|10,4,0.7797619047619048
9,158,0|1|2|3|4|5|6|7|10,0,0.6538461538461539
9,158,0|1|2|3|4|5|6|7|10,1,0.8809523809523809
9,158,0|1|2|3|4|5|6|7|10,2,0.8562091503267973
9,158,0|1|2|3|4|5|6|7|10,3,0.45454545454545453
9,158,0|1|2|3|4|5|6|7|10,4,0.8424242424242425
9,159,0|1|2|3|4|5|7|8|9,0,0.6181818181818182
9,159,0|1|2|3|4|5|7|8|9,1,0.5848484848484848
9,159,0|1|2|3|4|5|7|8|9,2,0.7361111111111112
9,159,0|1|2|3|4|5|7|8|9,3,0.3625
9,159,0|1|2|3|4|5|7|8|9,4,0.5980392156862745
9,160,1|2|3|4|5|6|8|9|10,0,0.8523809523809525
9,160,1|2|3|4|5|6|8|9|10,1,0.7047619047619047
9,160,1|2|3|4|5|6|8|9|10,2,0.925
9,160,1|2|3|4|5|6|8|9|10,3,0.8757575757575757
9,160,1|2|3|4|5|6|8|9|10,4,0.9444444444444444
9,161,1|2|3|4|5|6|8|9|10,0,0.8523809523809525
9,161,1|2|3|4|5|6|8|9|10,1,0.7047619047619047
9,161,1|2|3|4|5|6|8|9|10,2,0.925
9,161,1|2|3|4|5|6|8|9|10,3,0.8757575757575757
9,161,1|2|3|4|5|6|8|9|10,4,0.9444444444444444
9,162,0|1|2|4|5|6|8|9|10,0,0.7636363636363637
9,162,0|1|2|4|5|6|8|9|10,1,0.7124183006535948
9,162,0|1|2|4|5|6|8|9|10,2,0.5393939393939393
9,162,0|1|2|4|5|6|8|9|10,3,0.8090909090909091
9,162,0|1|2|4|5|6|8|9|10,4,0.775
9,163,0|1|2|4|6|7|8|9|10,0,0.5833333333333333
9,163,0|1|2|4|6|7|8|9|10,1,0.7261904761904762
9,163,0|1|2|4|6|7|8|9|10,2,0.606060606060606
9,163,0|1|2|4|6|7|8|9|10,3,0.7090909090909091
9,163,0|1|2|4|6|7|8|9|10,4,0.8562091503267973
9,164,0|1|2|3|4|5|6|7|8,0,0.6153846153846154
9,164,0|1|2|3|4|5|6|7|8,1,0.7181818181818183
9,164,0|1|2|3|4|5|6|7|8,2,0.7666666666666666
9,164,0|1|2|3|4|5|6|7|8,3,0.5
9,164,0|1|2|3|4|5|6|7|8,4,0.6992481203007519
9,165,0|1|3|5|6|7|8|9|10,0,0.5030303030303029
9,165,0|1|3|5|6|7|8|9|10,1,0.49090909090909096
9,165,0|1|3|5|6|7|8|9|10,2,0.6568627450980392
9,165,0|1|3|5|6|7|8|9|10,3,0.5272727272727272
9,165,0|1|3|5|6|7|8|9|10,4,0.7083333333333333
9,166,0|1|3|4|5|6|8|9|10,0,0.5818181818181818
9,166,0|1|3|4|5|6|8|9|10,1,0.6541353383458646
9,166,0|1|3|4|5|6|8|9|10,2,0.696969696969697
9,166,0|1|3|4|5|6|8|9|10,3,0.6848484848484848
9,166,0|1|3|4|5|6|8|9|10,4,0.8424242424242425
9,167,0|1|3|4|6|7|8|9|10,0,0.7083333333333333
9,167,0|1|3|4|6|7|8|9|10,1,0.70625
9,167,0|1|3|4|6|7|8|9|10,2,0.6848484848484848
9,167,0|1|3|4|6|7|8|9|10,3,0.6878787878787879
9,167,0|1|3|4|6|7|8|9|10,4,0.80625
9,168,0|2|4|5|6|7|8|9|10,0,0.6875
9,168,0|2|4|5|6|7|8|9|10,1,0.6736111111111112
9,168,0|2|4|5|6|7|8|9|10,2,0.5939393939393939
9,168,0|2|4|5|6|7|8|9|10,3,0.5625
9,168,0|2|4|5|6|7|8|9|10,4,0.8759398496240601
9,169,0|2|3|4|5|7|8|9|10,0,0.68796992481203
9,169,0|2|3|4|5|7|8|9|10,1,0.5333333333333333
9,169,0|2|3|4|5|7|8|9|10,2,0.5952380952380952
9,169,0|2|3|4|5|7|8|9|10,3,0.43939393939393934
9,169,0|2|3|4|5|7|8|9|10,4,0.796969696969697
9,170,0|1|2|3|4|5|7|8|10,0,0.7291666666666667
9,170,0|1|2|3|4|5|7|8|10,1,0.4722222222222222
9,170,0|1|2|3|4|5|7|8|10,2,0.7380952380952381
9,170,0|1|2|3|4|5|7|8|10,3,0.39375
9,170,0|1|2|3|4|5|7|8|10,4,0.7797619047619048
9,171,0|2|3|4|6|7|8|9|10,0,0.625
9,171,0|2|3|4|6|7|8|9|10,1,0.70625
9,171,0|2|3|4|6|7|8|9|10,2,0.6428571428571428
9,171,0|2|3|4|6|7|8|9|10,3,0.4939393939393939
9,171,0|2|3|4|6|7|8|9|10,4,0.8095238095238095
9,172,0|1|2|3|4|6|7|9|10,0,0.8125
9,172,0|1|2|3|4|6|7|9|10,1,0.7424242424242424
9,172,0|1|2|3|4|6|7|9|10,2,0.8181818181818181
9,172,0|1|2|3|4|6|7|9|10,3,0.6363636363636364
9,172,0|1|2|3|4|6|7|9|10,4,0.7678571428571428
9,173,0|1|3|4|5|6|8|9|10,0,0.5818181818181818
9,173,0|1|3|4|5|6|8|9|10,1,0.6541353383458646
9,173,0|1|3|4|5|6|8|9|10,2,0.696969696969697
9,173,0|1|3|4|5|6|8|9|10,3,0.6848484848484848
9,173,0|1|3|4|5|6|8|9|10,4,0.8424242424242425
9,174,0|2|3|4|5|6|7|8|9,0,0.5833333333333333
9,174,0|2|3|4|5|6|7|8|9,1,0.6488095238095238
9,174,0|2|3|4|5|6|7|8|9,2,0.8611111111111112
9,174,0|2|3|4|5|6|7|8|9,3,0.5575757575757576
9,174,0|2|3|4|5|6|7|8|9,4,0.74375
9,175,0|2|3|4|5|6|8|9|10,0,0.5784313725490196
9,175,0|2|3|4|5|6|8|9|10,1,0.6729323308270676
9,175,0|2|3|4|5|6|8|9|10,2,0.7797619047619048
9,175,0|2|3|4|5|6|8|9|10,3,0.606060606060606
9,175,0|2|3|4|5|6|8|9|10,4,0.8846153846153846
9,176,0|2|3|4|6|7|8|9|10,0,0.625
9,176,0|2|3|4|6|7|8|9|10,1,0.70625
9,176,0|2|3|4|6|7|8|9|10,2,0.6428571428571428
9,176,0|2|3|4|6|7|8|9|10,3,0.4939393939393939
9,176,0|2|3|4|6|7|8|9|10,4,0.8095238095238095
9,177,0|1|2|4|5|7|8|9|10,0,0.803921568627451
9,177,0|1|2|4|5|7|8|9|10,1,0.7255639097744361
9,177,0|1|2|4|5|7|8|9|10,2,0.5939393939393939
9,177,0|1|2|4|5|7|8|9|10,3,0.5272727272727272
9,177,0|1|2|4|5|7|8|9|10,4,0.6388888888888888
9,178,0|1|3|4|5|6|7|8|9,0,0.5357142857142857
9,178,0|1|3|4|5|6|7|8|9,1,0.7261904761904762
9,178,0|1|3|4|5|6|7|8|9,2,0.7973856209150327
9,178,0|1|3|4|5|6|7|8|9,3,0.7181818181818183
9,178,0|1|3|4|5|6|7|8|9,4,0.6190476190476191
9,179,0|1|2|4|5|6|7|8|9,0,0.6845238095238095
9,179,0|1|2|4|5|6|7|8|9,1,0.7678571428571428
9,179,0|1|2|4|5|6|7|8|9,2,0.6568627450980392
9,179,0|1|2|4|5|6|7|8|9,3,0.8303030303030303
9,179,0|1|2|4|5|6|7|8|9,4,0.7307692307692308
9,180,0|1|2|3|4|5|7|8|10,0,0.7291666666666667
9,180,0|1|2|3|4|5|7|8|10,1,0.4722222222222222
9,180,0|1|2|3|4|5|7|8|10,2,0.7380952380952381
9,180,0|1|2|3|4|5|7|8|10,3,0.39375
9,180,0|1|2|3|4|5|7|8|10,4,0.7797619047619048
